item,category,iso_year,iso_week,current_price_rs,price_change_4wk_pct,price_vs_3mo_avg_pct,days_to_festival,festival_season,expected_price_next_4wk_rs,target_buy_now
Pumpkin,Low Country,2026,18,58.47,-14.07,-34.03,352,0,64.61,1
Pumpkin,Low Country,2026,19,75.65,17.89,-13.9,345,0,76.02,1
Pumpkin,Low Country,2026,20,113.98,66.85,27.29,338,0,88.87,0
Pumpkin,Low Country,2026,21,107.38,91.8,20.41,331,0,97.48,0
Pumpkin,Low Country,2026,22,92.92,58.91,4.43,324,0,103.76,1
Pumpkin,Low Country,2026,23,100.74,33.17,14.07,317,0,98.04,0
Pumpkin,Low Country,2026,24,91.13,-20.05,6.42,310,0,93.3,1
Pumpkin,Low Country,2026,25,88.41,-17.67,6.41,303,0,93.43,1
Raddish,Up Country,2023,1,72.38,,0.0,102,0,65.62,0
Raddish,Up Country,2023,2,65.62,,-4.9,95,0,61.39,0
Raddish,Up Country,2023,3,57.17,,-12.12,88,0,57.16,0
Raddish,Up Country,2023,4,48.68,,-20.14,81,0,53.71,1
Raddish,Up Country,2023,5,43.35,-40.1,-24.53,74,0,48.65,1
Raddish,Up Country,2023,6,45.4,-30.81,-18.1,67,0,46.37,1
Raddish,Up Country,2023,7,48.05,-15.95,-11.64,60,0,47.06,0
Raddish,Up Country,2023,8,51.43,5.64,-4.78,53,0,49.5,0
Raddish,Up Country,2023,9,53.12,22.52,-1.48,46,0,50.84,0
Raddish,Up Country,2023,10,50.77,11.83,-5.27,39,1,51.04,1
Raddish,Up Country,2023,11,48.85,1.67,-8.12,32,1,50.32,1
Raddish,Up Country,2023,12,48.56,-5.58,-8.0,25,1,50.55,1
Raddish,Up Country,2023,13,54.01,1.68,2.14,18,1,51.06,0
Raddish,Up Country,2023,14,52.83,4.05,2.83,11,1,52.56,0
Raddish,Up Country,2023,15,54.86,12.31,8.54,4,1,56.27,1
Raddish,Up Country,2023,16,63.39,30.55,24.24,363,0,60.29,0
Raddish,Up Country,2023,17,70.08,29.76,33.06,356,0,65.57,0
Raddish,Up Country,2023,18,73.95,39.98,34.4,349,0,73.15,0
Raddish,Up Country,2023,19,85.19,55.29,46.68,342,0,86.59,1
Raddish,Up Country,2023,20,117.13,84.78,84.76,335,0,101.0,0
Raddish,Up Country,2023,21,127.7,82.23,84.37,328,0,114.61,0
Raddish,Up Country,2023,22,128.39,73.62,71.06,321,0,120.35,0
Raddish,Up Country,2023,23,108.15,26.95,36.1,314,0,115.37,1
Raddish,Up Country,2023,24,97.21,-17.01,16.86,307,0,106.58,1
Raddish,Up Country,2023,25,92.56,-27.52,6.91,300,0,96.28,1
Raddish,Up Country,2023,26,87.2,-32.08,-2.16,293,0,87.58,1
Raddish,Up Country,2023,27,73.36,-32.17,-19.12,286,0,78.29,1
Raddish,Up Country,2023,28,60.02,-38.25,-34.11,279,0,69.13,1
Raddish,Up Country,2023,29,55.91,-39.59,-38.24,272,0,61.12,1
Raddish,Up Country,2023,30,55.2,-36.7,-38.25,265,0,55.68,1
Raddish,Up Country,2023,31,51.58,-29.7,-41.17,258,0,53.2,1
Raddish,Up Country,2023,32,50.12,-16.5,-41.01,251,0,51.37,1
Raddish,Up Country,2023,33,48.57,-13.13,-39.05,244,0,50.75,1
Raddish,Up Country,2023,34,52.74,-4.45,-28.66,237,0,52.0,0
Raddish,Up Country,2023,35,56.55,9.65,-17.32,230,0,53.03,0
Raddish,Up Country,2023,36,54.25,8.23,-15.57,223,0,54.84,1
Raddish,Up Country,2023,37,55.83,14.95,-8.57,216,0,56.28,1
Raddish,Up Country,2023,38,58.49,10.91,0.07,209,0,57.63,0
Raddish,Up Country,2023,39,61.94,9.53,9.63,202,0,61.16,0
Raddish,Up Country,2023,40,68.37,26.04,21.83,195,0,63.76,0
Raddish,Up Country,2023,41,66.23,18.62,17.02,188,0,66.36,1
Raddish,Up Country,2023,42,68.89,17.77,19.6,181,0,72.03,1
Raddish,Up Country,2023,43,84.63,36.63,41.38,174,0,79.98,0
Raddish,Up Country,2023,44,100.16,46.49,57.49,167,0,91.35,0
Raddish,Up Country,2023,45,111.71,68.68,63.48,160,0,106.67,0
Raddish,Up Country,2023,46,130.16,88.94,74.45,153,0,121.48,0
Raddish,Up Country,2023,47,143.88,70.0,76.27,146,0,135.23,0
Raddish,Up Country,2023,48,155.17,54.93,73.94,139,0,144.92,0
Raddish,Up Country,2023,49,150.46,34.68,55.73,132,0,150.23,0
Raddish,Up Country,2023,50,151.43,16.34,45.65,125,0,149.54,0
Raddish,Up Country,2023,51,141.11,-1.92,27.91,118,0,146.94,1
Raddish,Up Country,2023,52,144.77,-6.71,24.06,111,0,140.64,0
Raddish,Up Country,2024,1,125.24,-16.76,3.45,104,0,132.82,1
Raddish,Up Country,2024,2,120.16,-20.65,-4.04,97,0,131.71,1
Raddish,Up Country,2024,3,136.67,-3.15,4.78,90,0,114.96,0
Raddish,Up Country,2024,29,77.77,-46.28,-40.13,273,0,102.34,1
Raddish,Up Country,2024,30,74.79,-40.29,-41.55,266,0,87.89,1
Raddish,Up Country,2024,31,62.33,-48.12,-49.79,259,0,67.27,1
Raddish,Up Country,2024,32,54.19,-60.35,-54.19,252,0,61.76,1
Raddish,Up Country,2024,33,55.71,-28.36,-50.04,245,0,56.51,1
Raddish,Up Country,2024,34,53.81,-28.04,-48.12,238,0,54.59,1
Raddish,Up Country,2024,35,54.64,-12.35,-43.3,231,0,55.77,1
Raddish,Up Country,2024,36,58.9,8.69,-33.99,224,0,57.18,0
Raddish,Up Country,2024,37,61.38,10.18,-26.14,217,0,61.19,0
Raddish,Up Country,2024,38,69.85,29.8,-9.69,210,0,64.58,0
Raddish,Up Country,2024,39,68.2,24.82,-6.52,203,0,65.17,0
Raddish,Up Country,2024,40,61.26,4.0,-10.47,196,0,63.81,1
Raddish,Up Country,2024,41,55.94,-8.87,-10.09,189,0,61.16,1
Raddish,Up Country,2024,42,59.25,-15.17,-2.52,182,0,60.51,1
Raddish,Up Country,2024,43,65.58,-3.83,9.16,175,0,61.76,0
Raddish,Up Country,2024,44,66.26,8.16,9.73,168,0,64.46,0
Raddish,Up Country,2024,45,66.76,19.36,8.82,161,0,67.67,1
Raddish,Up Country,2024,46,72.08,21.64,15.13,154,0,69.77,0
Raddish,Up Country,2024,47,73.99,12.81,15.31,147,0,74.82,1
Raddish,Up Country,2024,48,86.44,30.47,29.78,140,0,84.22,0
Raddish,Up Country,2024,49,104.36,56.31,48.86,133,0,95.96,0
Raddish,Up Country,2024,50,119.06,65.18,59.73,126,0,102.29,0
Raddish,Up Country,2024,51,99.29,34.2,29.28,119,0,104.35,1
Raddish,Up Country,2024,52,94.7,9.55,20.11,112,0,102.91,1
Raddish,Up Country,2025,1,98.61,-5.51,20.67,105,0,98.43,0
Raddish,Up Country,2025,35,101.11,-15.08,18.69,232,0,111.34,1
Raddish,Up Country,2026,1,150.96,52.04,63.65,106,0,121.01,0
Raddish,Up Country,2026,2,133.38,40.85,36.85,99,0,123.09,0
Raddish,Up Country,2026,3,106.91,8.41,6.28,92,0,121.57,1
Raddish,Up Country,2026,4,95.04,-6.01,-7.52,85,0,103.19,1
Raddish,Up Country,2026,5,77.43,-48.71,-24.96,78,0,84.56,1
Raddish,Up Country,2026,6,58.86,-55.87,-42.3,71,0,70.6,1
Raddish,Up Country,2026,7,51.08,-52.22,-48.56,64,0,59.39,1
Raddish,Up Country,2026,8,50.19,-47.19,-47.24,57,0,52.2,1
Raddish,Up Country,2026,9,48.66,-37.15,-45.75,50,0,51.24,1
Raddish,Up Country,2026,10,55.02,-6.52,-36.25,43,1,51.9,0
Raddish,Up Country,2026,11,53.73,5.2,-35.38,36,1,52.72,0
Raddish,Up Country,2026,12,53.47,6.54,-32.9,29,1,53.58,1
Raddish,Up Country,2026,13,52.11,7.08,-31.36,22,1,52.48,1
Raddish,Up Country,2026,14,50.62,-7.99,-25.76,15,1,52.55,1
Raddish,Up Country,2026,15,53.98,0.47,-13.05,8,1,51.05,0
Raddish,Up Country,2026,16,47.47,-11.21,-17.46,1,1,54.75,1
Raddish,Up Country,2026,17,66.91,28.41,20.89,359,0,62.37,0
Raddish,Up Country,2026,18,81.1,60.2,45.78,352,0,75.03,0
Raddish,Up Country,2026,19,104.62,93.8,76.87,345,0,93.2,0
Raddish,Up Country,2026,20,120.15,153.09,86.38,338,0,111.81,0
Raddish,Up Country,2026,21,141.35,111.25,97.75,331,0,131.65,0
Raddish,Up Country,2026,22,160.48,97.88,100.4,324,0,145.77,0
Raddish,Up Country,2026,23,161.09,53.97,82.56,317,0,149.73,0
Raddish,Up Country,2026,24,136.02,13.2,43.83,310,0,143.62,1
Raddish,Up Country,2026,25,116.9,-17.3,17.55,303,0,138.0,1
Raw Red,Grocery/Staple,2023,1,199.32,,0.0,102,0,197.8,0
Raw Red,Grocery/Staple,2023,2,197.8,,-0.38,95,0,197.01,0
Raw Red,Grocery/Staple,2023,3,196.22,,-0.79,88,0,194.62,0
Raw Red,Grocery/Staple,2023,4,189.85,,-3.04,81,0,191.9,1
Raw Red,Grocery/Staple,2023,5,183.75,-7.81,-4.98,74,0,187.2,1
Raw Red,Grocery/Staple,2023,6,179.0,-9.5,-6.28,67,0,180.47,1
Raw Red,Grocery/Staple,2023,7,169.27,-13.73,-9.91,60,0,175.75,1
Raw Red,Grocery/Staple,2023,8,170.99,-9.93,-7.96,53,0,172.14,1
Raw Red,Grocery/Staple,2023,9,169.3,-7.86,-7.96,46,0,169.28,0
Raw Red,Grocery/Staple,2023,10,167.56,-6.39,-8.09,39,1,168.4,1
Raw Red,Grocery/Staple,2023,11,165.76,-2.07,-8.32,32,1,166.36,1
Raw Red,Grocery/Staple,2023,12,162.8,-4.79,-9.2,25,1,164.78,1
Raw Red,Grocery/Staple,2023,13,162.98,-3.73,-8.46,18,1,163.06,1
Raw Red,Grocery/Staple,2023,14,160.7,-4.1,-8.21,11,1,161.18,1
Raw Red,Grocery/Staple,2023,15,158.25,-4.53,-8.01,4,1,159.99,1
Raw Red,Grocery/Staple,2023,16,158.01,-2.94,-6.55,363,0,158.8,1
Raw Red,Grocery/Staple,2023,17,158.26,-2.9,-5.05,356,0,157.2,0
Raw Red,Grocery/Staple,2023,18,154.3,-3.98,-6.14,349,0,156.18,1
Raw Red,Grocery/Staple,2023,19,154.15,-2.59,-5.13,342,0,154.47,1
Raw Red,Grocery/Staple,2023,20,151.19,-4.32,-6.15,335,0,152.6,1
Raw Red,Grocery/Staple,2023,21,150.77,-4.73,-5.5,328,0,151.51,1
Raw Red,Grocery/Staple,2023,22,149.94,-2.83,-5.13,321,0,149.37,0
Raw Red,Grocery/Staple,2023,23,145.58,-5.56,-6.89,314,0,146.41,1
Raw Red,Grocery/Staple,2023,24,139.34,-7.84,-9.71,307,0,143.7,1
Raw Red,Grocery/Staple,2023,25,139.95,-7.17,-8.27,300,0,140.9,1
Raw Red,Grocery/Staple,2023,26,138.72,-7.48,-7.95,293,0,138.78,1
Raw Red,Grocery/Staple,2023,27,137.12,-5.81,-7.9,286,0,138.66,1
Raw Red,Grocery/Staple,2023,28,138.85,-0.35,-5.8,279,0,138.6,0
Raw Red,Grocery/Staple,2023,29,139.68,-0.19,-4.32,272,0,140.05,1
Raw Red,Grocery/Staple,2023,30,144.55,4.2,-0.27,265,0,142.27,0
Raw Red,Grocery/Staple,2023,31,145.98,6.46,1.17,258,0,144.08,0
Raw Red,Grocery/Staple,2023,32,146.12,5.24,1.7,251,0,145.66,0
Raw Red,Grocery/Staple,2023,33,146.0,4.52,1.9,244,0,147.92,1
Raw Red,Grocery/Staple,2023,34,153.57,6.24,7.03,237,0,153.07,0
Raw Red,Grocery/Staple,2023,35,166.59,14.12,15.07,230,0,160.56,0
Raw Red,Grocery/Staple,2023,36,176.08,20.5,19.68,223,0,168.74,0
Raw Red,Grocery/Staple,2023,37,178.73,22.42,19.03,216,0,174.66,0
Raw Red,Grocery/Staple,2023,38,177.25,15.42,15.83,209,0,177.01,0
Raw Red,Grocery/Staple,2023,39,176.0,5.65,12.9,202,0,176.66,1
Raw Red,Grocery/Staple,2023,40,174.65,-0.81,10.0,195,0,175.04,1
Raw Red,Grocery/Staple,2023,41,172.25,-3.63,6.76,188,0,173.79,1
Raw Red,Grocery/Staple,2023,42,172.25,-2.82,5.13,181,0,173.73,1
Raw Red,Grocery/Staple,2023,43,175.78,-0.12,5.73,174,0,174.27,0
Raw Red,Grocery/Staple,2023,44,176.8,1.23,4.85,167,0,177.55,1
Raw Red,Grocery/Staple,2023,45,185.38,7.62,8.0,160,0,181.0,0
Raw Red,Grocery/Staple,2023,46,186.06,8.02,6.49,153,0,183.51,0
Raw Red,Grocery/Staple,2023,47,185.81,5.71,4.86,146,0,186.0,1
Raw Red,Grocery/Staple,2023,48,186.76,5.64,4.48,139,0,186.06,0
Raw Red,Grocery/Staple,2023,49,185.61,0.13,3.41,132,0,185.97,1
Raw Red,Grocery/Staple,2023,50,185.7,-0.2,3.15,125,0,185.65,0
Raw Red,Grocery/Staple,2023,51,184.54,-0.68,2.19,118,0,184.44,0
Raw Red,Grocery/Staple,2023,52,181.92,-2.59,0.49,111,0,183.45,1
Raw Red,Grocery/Staple,2024,1,181.66,-2.13,0.04,104,0,182.51,1
Raw Red,Grocery/Staple,2024,2,181.94,-2.03,-0.21,97,0,181.5,0
Raw Red,Grocery/Staple,2024,3,180.48,-2.2,-1.36,90,0,180.86,1
Raw Red,Grocery/Staple,2024,4,179.39,-1.39,-2.1,83,0,179.53,1
Raw Red,Grocery/Staple,2024,5,176.32,-2.94,-3.75,76,0,177.12,1
Raw Red,Grocery/Staple,2024,6,172.3,-5.3,-5.43,69,0,175.66,1
Raw Red,Grocery/Staple,2024,7,174.62,-3.24,-3.69,62,0,174.14,0
Raw Red,Grocery/Staple,2024,8,173.31,-3.39,-3.9,55,0,173.13,0
Raw Red,Grocery/Staple,2024,9,172.3,-2.28,-3.87,48,0,173.28,1
Raw Red,Grocery/Staple,2024,10,172.88,0.33,-3.02,41,1,172.87,0
Raw Red,Grocery/Staple,2024,11,173.0,-0.93,-2.41,34,1,172.79,0
Raw Red,Grocery/Staple,2024,12,173.0,-0.18,-1.92,27,1,172.94,0
Raw Red,Grocery/Staple,2024,13,172.88,0.33,-1.61,20,1,172.66,0
Raw Red,Grocery/Staple,2024,14,171.75,-0.65,-1.82,13,1,173.12,1
Raw Red,Grocery/Staple,2024,15,174.87,1.08,0.27,6,1,174.17,0
Raw Red,Grocery/Staple,2024,16,177.19,2.42,1.75,364,0,176.33,0
Raw Red,Grocery/Staple,2024,17,181.5,4.99,4.13,357,0,179.2,0
Raw Red,Grocery/Staple,2024,18,183.25,6.7,4.81,350,0,181.52,0
Raw Red,Grocery/Staple,2024,19,184.13,5.3,4.77,343,0,183.27,0
Raw Red,Grocery/Staple,2024,20,184.2,3.96,4.37,336,0,183.9,0
Raw Red,Grocery/Staple,2024,21,184.0,1.38,3.78,329,0,184.18,1
Raw Red,Grocery/Staple,2024,22,184.4,0.63,3.46,322,0,184.39,0
Raw Red,Grocery/Staple,2024,23,184.96,0.45,3.24,315,0,185.07,1
Raw Red,Grocery/Staple,2024,24,186.92,1.48,3.71,308,0,187.57,1
Raw Red,Grocery/Staple,2024,25,194.0,5.43,6.68,301,0,190.37,0
Raw Red,Grocery/Staple,2024,26,195.6,6.07,6.54,294,0,192.68,0
Raw Red,Grocery/Staple,2024,27,194.2,5.0,4.79,287,0,194.53,1
Raw Red,Grocery/Staple,2024,28,194.32,3.96,4.01,280,0,195.18,1
Raw Red,Grocery/Staple,2024,29,196.6,1.34,4.4,273,0,195.24,0
Raw Red,Grocery/Staple,2024,30,195.83,0.12,3.39,266,0,195.74,0
Raw Red,Grocery/Staple,2024,31,196.2,1.03,3.04,259,0,195.43,0
Raw Red,Grocery/Staple,2024,32,193.08,-0.64,1.04,252,0,194.23,1
Raw Red,Grocery/Staple,2024,33,191.82,-2.43,0.07,245,0,193.69,1
Raw Red,Grocery/Staple,2024,34,193.65,-1.12,0.63,238,0,194.32,1
Raw Red,Grocery/Staple,2024,35,198.74,1.3,2.69,231,0,197.21,0
Raw Red,Grocery/Staple,2024,36,204.62,5.98,4.91,224,0,201.05,0
Raw Red,Grocery/Staple,2024,37,207.2,8.02,5.39,217,0,204.83,0
Raw Red,Grocery/Staple,2024,38,208.77,7.81,5.58,210,0,207.18,0
Raw Red,Grocery/Staple,2024,39,208.15,4.73,4.75,203,0,207.88,0
Raw Red,Grocery/Staple,2024,40,207.42,1.37,3.85,196,0,207.87,1
Raw Red,Grocery/Staple,2024,41,207.16,-0.02,3.21,189,0,207.65,1
Raw Red,Grocery/Staple,2024,42,207.88,-0.43,3.12,182,0,207.67,0
Raw Red,Grocery/Staple,2024,43,208.24,0.04,2.82,175,0,208.18,0
Raw Red,Grocery/Staple,2024,44,209.43,0.97,2.89,168,0,209.39,0
Raw Red,Grocery/Staple,2024,45,211.99,2.33,3.41,161,0,211.25,0
Raw Red,Grocery/Staple,2024,46,215.34,3.59,4.12,154,0,214.53,0
Raw Red,Grocery/Staple,2024,47,221.36,6.3,5.94,147,0,218.33,0
Raw Red,Grocery/Staple,2024,48,224.63,7.26,6.49,140,0,225.3,1
Raw Red,Grocery/Staple,2024,49,239.88,13.15,12.28,133,0,227.36,0
Raw Red,Grocery/Staple,2024,50,223.6,3.84,4.04,126,0,226.44,1
Raw Red,Grocery/Staple,2024,51,217.67,-1.67,0.96,119,0,218.09,1
Raw Red,Grocery/Staple,2025,35,191.2,-14.88,-10.78,232,0,210.79,1
Raw Red,Grocery/Staple,2026,1,210.7,-12.16,-1.79,106,0,207.65,0
Raw Red,Grocery/Staple,2026,2,211.05,-5.61,-1.77,99,0,205.44,0
Raw Red,Grocery/Staple,2026,3,208.82,-4.07,-2.84,92,0,208.98,1
Raw Red,Grocery/Staple,2026,4,205.34,7.4,-4.36,85,0,206.33,1
Raw Red,Grocery/Staple,2026,5,200.12,-5.02,-6.48,78,0,203.19,1
Raw Red,Grocery/Staple,2026,6,198.5,-5.95,-6.78,71,0,199.64,1
Raw Red,Grocery/Staple,2026,7,194.6,-6.81,-7.92,64,0,195.13,1
Raw Red,Grocery/Staple,2026,8,187.28,-8.8,-10.27,57,0,192.34,1
Raw Red,Grocery/Staple,2026,9,188.98,-5.57,-8.25,50,0,189.85,1
Raw Red,Grocery/Staple,2026,10,188.53,-5.02,-6.68,43,1,188.95,1
Raw Red,Grocery/Staple,2026,11,191.02,-1.84,-4.26,36,1,189.33,0
Raw Red,Grocery/Staple,2026,12,188.8,0.81,-4.31,29,1,189.41,1
Raw Red,Grocery/Staple,2026,13,189.28,0.16,-3.99,22,1,190.87,1
Raw Red,Grocery/Staple,2026,14,194.37,3.09,-0.78,15,1,191.17,0
Raw Red,Grocery/Staple,2026,15,192.22,0.63,-1.15,8,1,191.92,0
Raw Red,Grocery/Staple,2026,17,191.8,1.59,-0.69,359,0,192.6,1
Raw Red,Grocery/Staple,2026,18,192.0,1.44,-0.06,352,0,192.04,1
Raw Red,Grocery/Staple,2026,19,192.16,-1.14,0.34,345,0,191.64,0
Raw Red,Grocery/Staple,2026,20,190.58,-0.85,-0.16,338,0,191.2,1
Raw Red,Grocery/Staple,2026,21,190.08,-0.9,-0.24,331,0,188.94,0
Raw Red,Grocery/Staple,2026,22,182.95,-4.71,-3.82,324,0,186.38,1
Raw Red,Grocery/Staple,2026,23,181.92,-5.33,-4.09,317,0,184.01,1
Raw Red,Grocery/Staple,2026,24,181.1,-4.97,-4.23,310,0,181.12,1
Raw Red,Grocery/Staple,2026,25,178.52,-6.08,-5.11,303,0,180.51,1
Raw White,Grocery/Staple,2023,1,186.88,,0.0,102,0,185.72,0
Raw White,Grocery/Staple,2023,2,185.72,,-0.31,95,0,184.41,0
Raw White,Grocery/Staple,2023,3,183.1,,-1.15,88,0,183.08,0
Raw White,Grocery/Staple,2023,4,180.4,,-1.97,81,0,180.99,1
Raw White,Grocery/Staple,2023,5,174.72,-6.5,-4.09,74,0,177.39,1
Raw White,Grocery/Staple,2023,6,171.34,-7.75,-5.0,67,0,173.6,1
Raw White,Grocery/Staple,2023,7,167.92,-8.29,-5.97,60,0,171.3,1
Raw White,Grocery/Staple,2023,8,171.24,-5.08,-3.62,53,0,170.98,0
Raw White,Grocery/Staple,2023,9,173.4,-0.76,-2.14,46,0,171.67,0
Raw White,Grocery/Staple,2023,10,174.12,1.63,-1.56,39,1,172.63,0
Raw White,Grocery/Staple,2023,11,171.74,2.27,-2.65,32,1,172.74,1
Raw White,Grocery/Staple,2023,12,171.68,0.26,-2.47,25,1,172.43,1
Raw White,Grocery/Staple,2023,13,172.16,-0.72,-2.03,18,1,171.4,0
Raw White,Grocery/Staple,2023,14,170.03,-2.35,-2.52,11,1,170.66,1
Raw White,Grocery/Staple,2023,15,168.75,-1.74,-2.53,4,1,169.74,1
Raw White,Grocery/Staple,2023,16,168.02,-2.13,-2.29,363,0,168.73,1
Raw White,Grocery/Staple,2023,17,168.1,-2.36,-1.71,356,0,167.73,0
Raw White,Grocery/Staple,2023,18,166.03,-2.35,-2.53,349,0,167.07,1
Raw White,Grocery/Staple,2023,19,166.14,-1.55,-2.24,342,0,166.22,1
Raw White,Grocery/Staple,2023,20,164.62,-2.02,-2.99,335,0,164.88,1
Raw White,Grocery/Staple,2023,21,162.73,-3.19,-3.73,328,0,163.85,1
Raw White,Grocery/Staple,2023,22,161.9,-2.49,-3.72,321,0,162.43,1
Raw White,Grocery/Staple,2023,23,160.48,-3.41,-3.97,314,0,160.92,1
Raw White,Grocery/Staple,2023,24,158.56,-3.68,-4.54,307,0,158.82,1
Raw White,Grocery/Staple,2023,25,154.36,-5.14,-6.31,300,0,156.61,1
Raw White,Grocery/Staple,2023,26,153.02,-5.48,-6.29,293,0,155.65,1
Raw White,Grocery/Staple,2023,27,156.65,-2.39,-3.46,286,0,156.26,0
Raw White,Grocery/Staple,2023,28,161.02,1.55,-0.4,279,0,157.93,0
Raw White,Grocery/Staple,2023,29,161.04,4.33,-0.05,272,0,160.1,0
Raw White,Grocery/Staple,2023,30,161.68,5.66,0.65,265,0,161.2,0
Raw White,Grocery/Staple,2023,31,161.08,2.82,0.51,258,0,161.93,1
Raw White,Grocery/Staple,2023,32,163.94,1.81,2.41,251,0,162.81,0
Raw White,Grocery/Staple,2023,33,164.56,2.19,2.8,244,0,166.84,1
Raw White,Grocery/Staple,2023,34,177.78,9.96,10.26,237,0,174.23,0
Raw White,Grocery/Staple,2023,35,190.62,18.35,16.63,230,0,181.71,0
Raw White,Grocery/Staple,2023,36,193.88,18.26,16.78,223,0,188.79,0
Raw White,Grocery/Staple,2023,37,192.86,17.2,14.35,216,0,192.17,0
Raw White,Grocery/Staple,2023,38,191.3,7.6,11.55,209,0,192.06,1
Raw White,Grocery/Staple,2023,39,190.2,-0.22,9.09,202,0,191.02,1
Raw White,Grocery/Staple,2023,40,189.74,-2.14,7.26,195,0,189.98,1
Raw White,Grocery/Staple,2023,41,188.7,-2.16,5.4,188,0,189.34,1
Raw White,Grocery/Staple,2023,42,188.7,-1.36,4.16,181,0,189.4,1
Raw White,Grocery/Staple,2023,43,190.44,0.13,3.86,174,0,190.7,1
Raw White,Grocery/Staple,2023,44,194.94,2.74,4.82,167,0,193.5,0
Raw White,Grocery/Staple,2023,45,199.93,5.95,5.93,160,0,196.45,0
Raw White,Grocery/Staple,2023,46,200.48,6.24,4.69,153,0,199.25,0
Raw White,Grocery/Staple,2023,47,201.64,5.88,4.29,146,0,200.42,0
Raw White,Grocery/Staple,2023,48,199.63,2.41,2.89,139,0,200.45,1
Raw White,Grocery/Staple,2023,49,200.04,0.05,2.84,132,0,199.88,0
Raw White,Grocery/Staple,2023,50,198.23,-1.12,1.7,125,0,199.07,1
Raw White,Grocery/Staple,2023,51,198.4,-1.61,1.5,118,0,198.75,1
Raw White,Grocery/Staple,2023,52,198.35,-0.64,1.15,111,0,198.51,1
Raw White,Grocery/Staple,2024,1,199.06,-0.49,1.14,104,0,198.83,0
Raw White,Grocery/Staple,2024,2,199.5,0.64,0.94,97,0,198.75,0
Raw White,Grocery/Staple,2024,3,198.1,-0.15,-0.13,90,0,198.07,0
Raw White,Grocery/Staple,2024,4,195.63,-1.37,-1.58,83,0,196.4,1
Raw White,Grocery/Staple,2024,5,192.35,-3.37,-3.13,76,0,194.11,1
Raw White,Grocery/Staple,2024,6,190.34,-4.59,-3.78,69,0,191.78,1
Raw White,Grocery/Staple,2024,7,188.81,-4.69,-4.12,62,0,189.92,1
Raw White,Grocery/Staple,2024,8,188.16,-3.82,-3.95,55,0,188.84,1
Raw White,Grocery/Staple,2024,9,188.05,-2.24,-3.56,48,0,189.32,1
Raw White,Grocery/Staple,2024,10,192.25,1.0,-1.11,41,1,190.37,0
Raw White,Grocery/Staple,2024,11,193.0,2.22,-0.52,34,1,191.58,0
Raw White,Grocery/Staple,2024,12,193.0,2.57,-0.3,27,1,193.35,1
Raw White,Grocery/Staple,2024,13,195.15,3.78,0.94,20,1,194.16,0
Raw White,Grocery/Staple,2024,14,195.5,1.69,1.26,13,1,195.25,0
Raw White,Grocery/Staple,2024,15,197.33,2.25,2.3,6,1,196.32,0
Raw White,Grocery/Staple,2024,16,197.31,2.23,2.32,364,0,197.6,1
Raw White,Grocery/Staple,2024,17,200.25,2.61,3.65,357,0,198.91,0
Raw White,Grocery/Staple,2024,18,200.75,2.69,3.57,350,0,200.51,0
Raw White,Grocery/Staple,2024,19,203.74,3.25,4.55,343,0,202.68,0
Raw White,Grocery/Staple,2024,20,206.0,4.4,5.0,336,0,204.79,0
Raw White,Grocery/Staple,2024,21,208.67,4.2,5.51,329,0,206.08,0
Raw White,Grocery/Staple,2024,22,205.9,2.57,3.39,322,0,206.14,1
Raw White,Grocery/Staple,2024,23,204.0,0.13,1.98,315,0,205.69,1
Raw White,Grocery/Staple,2024,24,204.2,-0.87,1.64,308,0,204.52,1
Raw White,Grocery/Staple,2024,25,204.0,-2.24,1.11,301,0,204.05,1
Raw White,Grocery/Staple,2024,26,204.0,-0.92,0.77,294,0,204.05,1
Raw White,Grocery/Staple,2024,27,204.0,0.0,0.45,287,0,203.9,0
Raw White,Grocery/Staple,2024,28,203.6,-0.29,0.01,280,0,203.9,1
Raw White,Grocery/Staple,2024,29,204.0,0.0,-0.04,273,0,203.86,0
Raw White,Grocery/Staple,2024,30,203.86,-0.07,-0.25,266,0,203.02,0
Raw White,Grocery/Staple,2024,31,200.64,-1.65,-1.82,259,0,201.82,1
Raw White,Grocery/Staple,2024,32,198.8,-2.36,-2.54,252,0,200.86,1
Raw White,Grocery/Staple,2024,33,200.16,-1.88,-1.65,245,0,200.13,0
Raw White,Grocery/Staple,2024,34,200.92,-1.44,-0.99,238,0,200.88,0
Raw White,Grocery/Staple,2024,35,203.62,1.49,0.43,231,0,202.94,0
Raw White,Grocery/Staple,2024,36,207.06,4.15,2.01,224,0,205.36,0
Raw White,Grocery/Staple,2024,37,209.82,4.83,3.15,217,0,207.68,0
Raw White,Grocery/Staple,2024,38,210.2,4.62,3.09,210,0,209.54,0
Raw White,Grocery/Staple,2024,39,211.06,3.66,3.24,203,0,209.82,0
Raw White,Grocery/Staple,2024,40,208.18,0.54,1.67,196,0,209.41,1
Raw White,Grocery/Staple,2024,41,208.18,-0.78,1.49,189,0,209.11,1
Raw White,Grocery/Staple,2024,42,209.02,-0.56,1.71,182,0,209.14,1
Raw White,Grocery/Staple,2024,43,211.2,0.06,2.49,175,0,209.96,0
Raw White,Grocery/Staple,2024,44,211.43,1.56,2.19,168,0,211.23,0
Raw White,Grocery/Staple,2024,45,213.28,2.45,2.53,161,0,213.51,1
Raw White,Grocery/Staple,2024,46,218.14,4.36,4.18,154,0,216.61,0
