bank_txn_id,date,txn_type,amount_abs_rs,direction,channel,weekday,day_of_month,created_offline,amount_zscore,target_anomaly
BNK138652,2024-05-04,payment,16188.5,out,LankaQR,5,4,0,0.25,0
BNK138653,2025-01-06,cash_in,287513.39,in,agency_banking_agent,0,6,1,0.94,0
BNK138654,2025-05-05,cash_out,176719.71,out,agency_banking_agent,0,5,0,-0.12,0
BNK138655,2024-09-14,cash_out,171217.69,out,agency_banking_agent,5,14,0,-0.13,0
BNK138656,2024-11-10,cash_in,259171.92,in,agency_banking_agent,6,10,1,0.71,0
BNK138657,2023-03-08,cash_out,266640.8,out,agency_banking_agent,2,8,0,0.0,0
BNK138658,2023-11-22,payment,24478.95,out,LankaQR,2,22,0,0.9,0
BNK138659,2025-04-02,cash_out,17237.42,out,agency_banking_agent,2,2,0,-0.34,0
BNK138660,2024-06-17,payment,6378.62,out,LankaQR,0,17,0,-0.53,0
BNK138661,2024-07-24,payment,1358.98,out,LankaQR,2,24,0,-0.93,0
BNK138662,2023-06-12,transfer,1036009.28,out,bank_transfer,0,12,0,-0.01,0
BNK138663,2023-10-10,cash_out,8999.56,out,agency_banking_agent,1,10,0,-0.35,1
BNK138664,2024-02-19,cash_out,400335.32,out,agency_banking_agent,0,19,0,0.19,0
BNK138665,2023-05-21,cash_out,213233.49,out,agency_banking_agent,6,21,0,-0.07,0
BNK138666,2024-02-15,payment,15849.46,out,LankaQR,3,15,0,0.22,0
BNK138667,2024-08-27,payment,19485.96,out,LankaQR,1,27,0,0.51,0
BNK138668,2023-01-31,cash_out,245329.13,out,agency_banking_agent,1,31,0,-0.03,0
BNK138669,2024-10-11,cash_in,9757.35,in,agency_banking_agent,4,11,0,-1.25,0
BNK138670,2023-12-18,payment,2538.96,out,LankaQR,0,18,0,-0.83,0
BNK138671,2025-07-20,cash_out,208368.13,out,agency_banking_agent,6,20,0,-0.08,0
BNK138672,2024-05-14,cash_in,258814.18,in,agency_banking_agent,1,14,0,0.71,0
BNK138673,2023-06-15,payment,4091.1,out,LankaQR,3,15,0,-0.71,0
BNK138674,2025-02-13,transfer,1521649.91,out,bank_transfer,3,13,0,0.24,0
BNK138675,2024-10-14,cash_in,53964.22,in,agency_banking_agent,0,14,0,-0.9,0
BNK138676,2025-11-05,payment,30369.76,out,LankaQR,2,5,0,1.37,0
BNK138677,2025-07-22,cash_out,379944.6,out,agency_banking_agent,1,22,0,0.16,0
BNK138678,2024-12-27,cash_out,113033.33,out,agency_banking_agent,4,27,1,-0.21,0
BNK138679,2023-11-27,payment,9874.17,out,LankaQR,0,27,0,-0.25,0
BNK138680,2024-10-07,cash_out,102925.09,out,agency_banking_agent,0,7,0,-0.22,0
BNK138681,2025-04-20,payment,12025.71,out,LankaQR,6,20,0,-0.08,0
BNK138682,2024-09-14,payment,1725.39,out,LankaQR,5,14,0,-0.9,0
BNK138683,2024-01-14,payment,14411.51,out,LankaQR,6,14,0,0.11,0
BNK138684,2025-03-23,payment,12595.9,out,LankaQR,6,23,0,-0.04,0
BNK138685,2025-10-24,cash_in,61727.43,in,agency_banking_agent,4,24,0,-0.84,0
BNK138686,2025-12-13,payment,11690.42,out,LankaQR,5,13,0,-0.11,0
BNK138687,2025-04-19,cash_out,353935.0,out,agency_banking_agent,5,19,1,0.12,0
BNK138688,2023-11-18,payment,1533.86,out,LankaQR,5,18,0,-0.91,0
BNK138689,2024-04-10,payment,2327.3,out,LankaQR,2,10,0,-0.85,0
BNK138690,2023-09-21,cash_out,399725.11,out,agency_banking_agent,3,21,0,0.19,0
BNK138691,2023-02-23,payment,5333.9,out,LankaQR,3,23,0,-0.61,0
BNK138692,2024-07-27,payment,9166.62,out,LankaQR,5,27,0,-0.31,0
BNK138693,2023-12-05,cash_out,360122.63,out,agency_banking_agent,1,5,0,0.13,0
BNK138694,2025-06-14,payment,16145.74,out,LankaQR,5,14,0,0.24,0
BNK138695,2023-06-09,cash_out,175124.0,out,agency_banking_agent,4,9,0,-0.12,0
BNK138696,2024-03-09,cash_in,380554.75,in,agency_banking_agent,5,9,0,1.67,0
BNK138697,2023-10-19,cash_out,33439.37,out,agency_banking_agent,3,19,0,-0.32,0
BNK138698,2025-02-17,cash_out,61378.64,out,agency_banking_agent,0,17,0,-0.28,0
BNK138699,2023-11-10,payment,4229.23,out,LankaQR,4,10,0,-0.7,0
BNK138700,2024-12-09,cash_out,227233.37,out,agency_banking_agent,0,9,0,-0.05,0
BNK138701,2024-11-19,transfer,677617.38,out,bank_transfer,1,19,0,-0.19,0
BNK138702,2024-05-27,cash_in,49186.19,in,agency_banking_agent,0,27,0,-0.94,0
BNK138703,2024-05-08,cash_out,113559.44,out,agency_banking_agent,2,8,0,-0.21,0
BNK138704,2024-01-09,payment,13523.6,out,LankaQR,1,9,0,0.04,0
BNK138705,2024-07-10,payment,11373.95,out,LankaQR,2,10,0,-0.13,0
BNK138706,2023-11-27,cash_in,46911.39,in,agency_banking_agent,0,27,0,-0.96,0
BNK138707,2025-06-28,cash_out,176976.64,out,agency_banking_agent,5,28,0,-0.12,0
BNK138708,2023-07-18,cash_out,116547.64,out,agency_banking_agent,1,18,0,-0.2,0
BNK138709,2023-10-31,payment,23546.17,out,LankaQR,1,31,1,0.83,0
BNK138710,2023-06-23,payment,8062.39,out,LankaQR,4,23,0,-0.4,0
BNK138711,2025-09-20,payment,14915.86,out,LankaQR,5,20,1,0.15,0
BNK138712,2025-11-15,cash_out,183170.92,out,agency_banking_agent,5,15,0,-0.11,0
BNK138713,2023-07-17,cash_out,20854.1,out,agency_banking_agent,0,17,0,-0.34,0
BNK138714,2024-12-22,payment,398.26,out,LankaQR,6,22,0,-1.0,0
BNK138715,2023-07-20,cash_out,166526.07,out,agency_banking_agent,3,20,0,-0.13,0
BNK138716,2025-01-11,cash_in,128715.83,in,agency_banking_agent,5,11,0,-0.32,0
BNK138717,2023-04-28,payment,3692.87,out,LankaQR,4,28,0,-0.74,0
BNK138718,2024-01-24,cash_out,315972.01,out,agency_banking_agent,2,24,0,0.07,0
BNK138719,2024-06-14,cash_in,100439.51,in,agency_banking_agent,4,14,0,-0.54,0
BNK138720,2023-12-23,transfer,267241.33,out,bank_transfer,5,23,0,-0.39,0
BNK138721,2024-12-13,payment,6045.9,out,LankaQR,4,13,0,-0.56,0
BNK138722,2025-10-31,cash_out,127166.06,out,agency_banking_agent,4,31,0,-0.19,0
BNK138723,2023-05-17,payment,12846.41,out,LankaQR,2,17,0,-0.02,0
BNK138724,2024-11-19,payment,3117.88,out,LankaQR,1,19,1,-0.79,0
BNK138725,2025-07-11,payment,10526.84,out,LankaQR,4,11,0,-0.2,0
BNK138726,2023-07-29,cash_out,317338.77,out,agency_banking_agent,5,29,0,0.07,0
BNK138727,2024-10-16,cash_in,104394.57,in,agency_banking_agent,2,16,0,-0.51,0
BNK138728,2025-09-28,cash_out,297818.97,out,agency_banking_agent,6,28,1,0.05,0
BNK138729,2025-09-26,transfer,229297.15,out,bank_transfer,4,26,0,-0.41,0
BNK138730,2023-08-31,cash_in,4480.3,in,agency_banking_agent,3,31,1,-1.3,0
BNK138731,2023-06-11,cash_out,142068.2,out,agency_banking_agent,6,11,0,-0.17,0
BNK138732,2025-04-20,cash_out,303028.36,out,agency_banking_agent,6,20,0,0.05,0
BNK138733,2024-01-22,payment,69246.44,out,LankaQR,0,22,0,4.45,0
BNK138734,2023-08-14,cash_in,153780.66,in,agency_banking_agent,0,14,0,-0.12,0
BNK138735,2024-05-11,payment,17599.22,out,LankaQR,5,11,0,0.36,0
BNK138736,2025-06-14,cash_in,202381.62,in,agency_banking_agent,5,14,0,0.27,0
BNK138737,2024-01-16,cash_in,296692.19,in,agency_banking_agent,1,16,0,1.01,0
BNK138738,2023-04-20,transfer,335574.7,out,bank_transfer,3,20,0,-0.36,0
BNK138739,2023-11-02,cash_in,195004.25,in,agency_banking_agent,3,2,1,0.21,0
BNK138740,2025-06-04,cash_out,11072.56,out,agency_banking_agent,2,4,0,-0.35,0
BNK138741,2023-06-28,payment,19819.4,out,LankaQR,2,28,0,0.54,0
BNK138742,2023-12-26,cash_out,306675.37,out,agency_banking_agent,1,26,0,0.06,1
BNK138743,2024-02-05,cash_in,296961.52,in,agency_banking_agent,0,5,0,1.01,0
BNK138744,2024-08-09,cash_out,188287.06,out,agency_banking_agent,4,9,0,-0.1,0
BNK138745,2023-01-19,payment,38069.6,out,LankaQR,3,19,0,1.98,0
BNK138746,2024-04-22,payment,874.04,out,LankaQR,0,22,0,-0.97,0
BNK138747,2023-03-10,cash_out,92076.86,out,agency_banking_agent,4,10,0,-0.24,0
BNK138748,2024-05-11,payment,2816.91,out,LankaQR,5,11,0,-0.81,0
BNK138749,2023-03-06,payment,48500.57,out,LankaQR,0,6,0,2.81,0
BNK138750,2023-02-07,payment,9313.58,out,LankaQR,1,7,0,-0.3,0
BNK138751,2024-03-15,cash_out,310515.11,out,agency_banking_agent,4,15,0,0.06,0
BNK138752,2025-10-26,cash_in,242523.61,in,agency_banking_agent,6,26,0,0.58,0
BNK138753,2024-11-29,payment,1611.85,out,LankaQR,4,29,0,-0.91,0
BNK138754,2023-06-04,cash_out,39574.04,out,agency_banking_agent,6,4,0,-0.31,0
BNK138755,2024-01-27,cash_in,25872.7,in,agency_banking_agent,5,27,0,-1.13,0
BNK138756,2024-11-30,payment,19578.72,out,LankaQR,5,30,1,0.52,0
BNK138757,2023-05-28,cash_in,360712.03,in,agency_banking_agent,6,28,0,1.51,0
BNK138758,2025-05-09,payment,8191.64,out,LankaQR,4,9,0,-0.39,0
BNK138759,2025-03-24,transfer,59829.03,out,bank_transfer,0,24,0,-0.5,1
BNK138760,2025-12-07,payment,2331.28,out,LankaQR,6,7,0,-0.85,0
BNK138761,2024-05-23,payment,7022.52,out,LankaQR,3,23,0,-0.48,0
BNK138762,2025-03-14,cash_out,294521.86,out,agency_banking_agent,4,14,0,0.04,0
BNK138763,2023-09-16,cash_out,574588.22,out,agency_banking_agent,5,16,0,0.43,1
BNK138764,2025-07-22,cash_out,288028.44,out,agency_banking_agent,1,22,0,0.03,0
BNK138765,2025-12-12,cash_in,46812.25,in,agency_banking_agent,4,12,0,-0.96,0
BNK138766,2023-01-21,cash_in,144782.66,in,agency_banking_agent,5,21,0,-0.19,0
BNK138767,2024-01-10,payment,5090.31,out,LankaQR,2,10,1,-0.63,0
BNK138768,2024-08-05,cash_in,118608.83,in,agency_banking_agent,0,5,0,-0.4,0
BNK138769,2025-09-14,cash_in,32362.82,in,agency_banking_agent,6,14,0,-1.08,0
BNK138770,2025-11-13,payment,10200.46,out,LankaQR,3,13,0,-0.23,0
BNK138771,2025-11-17,payment,21295.25,out,LankaQR,0,17,0,0.65,0
BNK138772,2023-06-15,payment,3132.59,out,LankaQR,3,15,0,-0.79,0
BNK138773,2025-08-15,cash_out,133720.04,out,agency_banking_agent,4,15,0,-0.18,0
BNK138774,2023-04-14,payment,17368.44,out,LankaQR,4,14,0,0.34,0
BNK138775,2023-12-29,cash_in,155336.76,in,agency_banking_agent,4,29,0,-0.11,0
BNK138776,2023-05-02,payment,12811.85,out,LankaQR,1,2,0,-0.02,0
BNK138777,2023-06-08,cash_in,24038.63,in,agency_banking_agent,3,8,0,-1.14,0
BNK138778,2023-05-14,payment,3479.15,out,LankaQR,6,14,0,-0.76,0
BNK138779,2024-12-25,cash_out,137742.12,out,agency_banking_agent,2,25,0,-0.17,0
BNK138780,2025-07-25,transfer,793905.17,out,bank_transfer,4,25,0,-0.13,0
BNK138781,2025-04-22,payment,10074.4,out,LankaQR,1,22,0,-0.24,0
BNK138782,2025-06-11,payment,11330.36,out,LankaQR,2,11,0,-0.14,0
BNK138783,2024-09-22,cash_out,213993.59,out,agency_banking_agent,6,22,1,-0.07,0
BNK138784,2025-08-21,cash_in,630185.87,in,agency_banking_agent,3,21,0,3.64,0
BNK138785,2024-10-25,cash_out,264774.8,out,agency_banking_agent,4,25,0,0.0,0
BNK138786,2025-07-23,cash_in,12146.52,in,agency_banking_agent,2,23,0,-1.23,0
BNK138787,2023-10-09,cash_in,110265.25,in,agency_banking_agent,0,9,0,-0.46,0
BNK138788,2023-09-10,cash_out,1259972.05,out,agency_banking_agent,6,10,1,1.38,1
BNK138789,2025-09-12,cash_in,168196.52,in,agency_banking_agent,4,12,0,-0.0,0
BNK138790,2025-07-08,cash_out,425840.72,out,agency_banking_agent,1,8,0,0.22,0
BNK138791,2024-05-08,cash_out,297502.99,out,agency_banking_agent,2,8,0,0.05,0
BNK138792,2023-10-04,cash_in,137248.14,in,agency_banking_agent,2,4,0,-0.25,0
BNK138793,2025-04-26,payment,17440.53,out,LankaQR,5,26,0,0.35,0
BNK138794,2023-07-07,cash_in,47055.02,in,agency_banking_agent,4,7,0,-0.96,0
BNK138795,2024-12-14,transfer,584455.62,out,bank_transfer,5,14,0,-0.23,0
BNK138796,2024-06-04,payment,25540.34,out,LankaQR,1,4,0,0.99,0
BNK138797,2025-07-05,cash_out,71796.19,out,agency_banking_agent,5,5,0,-0.26,0
BNK138798,2023-01-05,payment,921.11,out,LankaQR,3,5,0,-0.96,0
BNK138799,2025-04-16,cash_in,45049.41,in,agency_banking_agent,2,16,0,-0.98,0
BNK138800,2024-11-01,cash_out,382148.48,out,agency_banking_agent,4,1,0,0.16,0
BNK138801,2025-07-21,cash_in,401592.31,in,agency_banking_agent,0,21,0,1.84,0
BNK138802,2025-12-20,cash_out,235822.84,out,agency_banking_agent,5,20,0,-0.04,0
BNK138803,2023-08-05,cash_out,156786.95,out,agency_banking_agent,5,5,0,-0.15,0
BNK138804,2025-02-07,cash_out,266283.81,out,agency_banking_agent,4,7,0,0.0,0
BNK138805,2023-04-28,cash_in,68299.91,in,agency_banking_agent,4,28,1,-0.79,0
BNK138806,2023-06-12,payment,38950.85,out,LankaQR,0,12,0,2.05,0
BNK138807,2025-06-17,payment,2397.19,out,LankaQR,1,17,0,-0.85,0
BNK138808,2025-05-06,cash_in,4999.28,in,agency_banking_agent,1,6,0,-1.29,0
BNK138809,2025-07-22,cash_out,16558.99,out,agency_banking_agent,1,22,0,-0.34,0
BNK138810,2023-05-24,cash_in,28700.16,in,agency_banking_agent,2,24,0,-1.1,0
BNK138811,2023-11-23,cash_out,55930.69,out,agency_banking_agent,3,23,0,-0.29,0
BNK138812,2024-02-27,payment,9002.53,out,LankaQR,1,27,0,-0.32,0
BNK138813,2024-09-01,payment,631.53,out,LankaQR,6,1,0,-0.99,0
BNK138814,2025-02-20,cash_in,35766.42,in,agency_banking_agent,3,20,0,-1.05,0
BNK138815,2025-08-23,cash_out,63503.47,out,agency_banking_agent,5,23,0,-0.28,0
BNK138816,2023-05-22,cash_out,1123639.01,out,agency_banking_agent,0,22,0,1.19,1
BNK138817,2023-07-10,cash_out,291032.44,out,agency_banking_agent,0,10,0,0.04,0
BNK138818,2024-07-26,cash_in,143709.56,in,agency_banking_agent,4,26,0,-0.2,0
BNK138819,2024-07-30,transfer,2564.26,out,bank_transfer,1,30,0,-0.52,0
BNK138820,2023-05-18,cash_out,355759.09,out,agency_banking_agent,3,18,0,0.13,0
BNK138821,2023-08-16,cash_out,47472.74,out,agency_banking_agent,2,16,0,-0.3,0
BNK138822,2023-02-14,payment,4959.92,out,LankaQR,1,14,0,-0.64,0
BNK138823,2024-03-09,cash_out,191197.02,out,agency_banking_agent,5,9,0,-0.1,0
BNK138824,2024-07-25,payment,3246.42,out,LankaQR,3,25,0,-0.78,0
BNK138825,2025-10-25,cash_out,255679.08,out,agency_banking_agent,5,25,0,-0.01,0
BNK138826,2023-07-25,cash_out,111936.98,out,agency_banking_agent,1,25,0,-0.21,0
BNK138827,2025-11-28,payment,1190.62,out,LankaQR,4,28,0,-0.94,0
BNK138828,2024-07-09,transfer,1033878.67,out,bank_transfer,1,9,0,-0.01,1
BNK138829,2024-03-28,cash_in,51186.63,in,agency_banking_agent,3,28,0,-0.93,0
BNK138830,2025-01-29,cash_in,164969.79,in,agency_banking_agent,2,29,0,-0.03,0
BNK138831,2024-07-05,cash_out,109875.28,out,agency_banking_agent,4,5,0,-0.21,0
BNK138832,2025-09-18,cash_out,59578.84,out,agency_banking_agent,3,18,0,-0.28,0
BNK138833,2025-02-24,payment,11497.88,out,LankaQR,0,24,0,-0.12,0
BNK138834,2024-07-30,cash_out,108226.92,out,agency_banking_agent,1,30,0,-0.21,0
BNK138835,2024-07-16,transfer,3441220.15,out,bank_transfer,1,16,0,1.2,0
BNK138836,2024-05-03,cash_out,147963.48,out,agency_banking_agent,4,3,0,-0.16,0
BNK138837,2024-11-08,payment,587.19,out,LankaQR,4,8,0,-0.99,0
BNK138838,2024-12-11,cash_out,85500.89,out,agency_banking_agent,2,11,0,-0.25,0
BNK138839,2023-08-03,cash_out,235750.53,out,agency_banking_agent,3,3,0,-0.04,1
BNK138840,2024-06-24,cash_in,277554.79,in,agency_banking_agent,0,24,0,0.86,0
BNK138841,2023-11-22,cash_out,25300.07,out,agency_banking_agent,2,22,0,-0.33,0
BNK138842,2025-03-22,cash_out,51067.86,out,agency_banking_agent,5,22,0,-0.29,0
BNK138843,2024-06-25,cash_out,704933.2,out,agency_banking_agent,1,25,0,0.61,0
BNK138844,2025-04-28,cash_out,148992.92,out,agency_banking_agent,0,28,0,-0.16,0
BNK138845,2024-09-27,cash_out,347101.3,out,agency_banking_agent,4,27,1,0.12,0
BNK138846,2024-05-04,cash_in,79204.1,in,agency_banking_agent,5,4,0,-0.71,0
BNK138847,2024-12-03,cash_in,431586.62,in,agency_banking_agent,1,3,0,2.07,0
BNK138848,2025-05-28,cash_out,114159.81,out,agency_banking_agent,2,28,0,-0.21,0
BNK138849,2025-01-04,cash_in,85676.09,in,agency_banking_agent,5,4,0,-0.65,0
BNK138850,2025-10-11,cash_in,252671.29,in,agency_banking_agent,5,11,0,0.66,0
BNK138851,2023-08-18,payment,12360.17,out,LankaQR,4,18,0,-0.06,0
BNK138852,2024-10-30,cash_out,92199.57,out,agency_banking_agent,2,30,0,-0.24,0
BNK138853,2023-01-11,payment,10148.4,out,LankaQR,2,11,0,-0.23,0
BNK138854,2025-05-04,cash_in,183353.65,in,agency_banking_agent,6,4,0,0.12,0
BNK138855,2025-03-02,payment,22341.83,out,LankaQR,6,2,0,0.74,0
BNK138856,2025-11-30,cash_out,7646.13,out,agency_banking_agent,6,30,0,-0.35,0
BNK138857,2025-02-02,cash_out,139371.59,out,agency_banking_agent,6,2,0,-0.17,0
BNK138858,2025-04-27,cash_in,88214.48,in,agency_banking_agent,6,27,0,-0.63,0
BNK138859,2023-08-03,payment,11492.14,out,LankaQR,3,3,0,-0.12,0
BNK138860,2023-06-22,cash_in,78147.87,in,agency_banking_agent,3,22,0,-0.71,0
BNK138861,2025-10-12,cash_in,103357.57,in,agency_banking_agent,6,12,0,-0.52,0
BNK138862,2025-08-06,cash_in,510536.27,in,agency_banking_agent,2,6,0,2.69,0
BNK138863,2023-12-28,payment,41967.68,out,LankaQR,3,28,0,2.29,0
BNK138864,2023-12-28,payment,6125.16,out,LankaQR,3,28,1,-0.55,0
BNK138865,2025-12-19,cash_out,97194.57,out,agency_banking_agent,4,19,0,-0.23,0
BNK138866,2024-01-01,payment,22927.66,out,LankaQR,0,1,0,0.78,0
BNK138867,2025-01-19,cash_in,243572.97,in,agency_banking_agent,6,19,0,0.59,0
BNK138868,2023-06-26,cash_out,355122.23,out,agency_banking_agent,0,26,0,0.13,0
BNK138869,2025-05-25,cash_out,147800.98,out,agency_banking_agent,6,25,0,-0.16,0
BNK138870,2025-02-04,payment,10623.71,out,LankaQR,1,4,0,-0.19,0
BNK138871,2023-08-15,cash_in,97804.01,in,agency_banking_agent,1,15,0,-0.56,0
BNK138872,2023-06-04,payment,1316.81,out,LankaQR,6,4,1,-0.93,0
BNK138873,2025-02-17,cash_in,176132.45,in,agency_banking_agent,0,17,0,0.06,0
BNK138874,2023-11-05,cash_out,223186.28,out,agency_banking_agent,6,5,0,-0.06,0
BNK138875,2023-09-14,transfer,221888.43,out,bank_transfer,3,14,0,-0.41,0
BNK138876,2023-05-16,transfer,14975.53,out,bank_transfer,1,16,1,-0.52,0
BNK138877,2024-09-05,payment,3225.83,out,LankaQR,3,5,0,-0.78,0
BNK138878,2023-01-11,transfer,2572583.59,out,bank_transfer,2,11,0,0.76,0
BNK138879,2024-07-20,cash_in,283951.33,in,agency_banking_agent,5,20,0,0.91,0
BNK138880,2024-03-12,cash_out,213772.29,out,agency_banking_agent,1,12,0,-0.07,0
BNK138881,2025-06-01,transfer,10499.75,out,bank_transfer,6,1,0,-0.52,0
BNK138882,2023-05-10,cash_out,41793.18,out,agency_banking_agent,2,10,0,-0.31,0
BNK138883,2024-02-11,cash_in,110391.87,in,agency_banking_agent,6,11,0,-0.46,0
BNK138884,2025-01-27,payment,5213.7,out,LankaQR,0,27,0,-0.62,0
BNK138885,2023-12-17,payment,16504.78,out,LankaQR,6,17,0,0.27,0
BNK138886,2024-04-04,cash_out,343429.34,out,agency_banking_agent,3,4,0,0.11,1
BNK138887,2024-03-18,transfer,418971.0,out,bank_transfer,0,18,0,-0.32,1
BNK138888,2025-10-08,cash_out,297043.15,out,agency_banking_agent,2,8,0,0.05,0
BNK138889,2023-06-13,payment,2750.19,out,LankaQR,1,13,0,-0.82,0
BNK138890,2024-06-08,payment,11319.83,out,LankaQR,5,8,1,-0.14,0
BNK138891,2024-07-04,cash_in,208751.62,in,agency_banking_agent,3,4,0,0.32,0
BNK138892,2023-12-30,cash_in,3308.64,in,agency_banking_agent,5,30,0,-1.3,0
BNK138893,2023-04-09,transfer,1247793.69,out,bank_transfer,6,9,0,0.1,0
BNK138894,2025-10-31,payment,10237.62,out,LankaQR,4,31,0,-0.22,0
BNK138895,2025-10-04,cash_out,441136.36,out,agency_banking_agent,5,4,0,0.25,0
BNK138896,2023-12-28,payment,2145.6,out,LankaQR,3,28,0,-0.87,0
BNK138897,2025-07-19,payment,1341.89,out,LankaQR,5,19,0,-0.93,0
BNK138898,2024-01-08,payment,29311.56,out,LankaQR,0,8,0,1.29,0
BNK138899,2025-08-12,payment,6144.21,out,LankaQR,1,12,0,-0.55,0
BNK138900,2024-11-03,payment,23555.75,out,LankaQR,6,3,0,0.83,0
BNK138901,2023-04-24,cash_in,233368.34,in,agency_banking_agent,0,24,0,0.51,0
BNK138902,2025-08-09,cash_out,268636.39,out,agency_banking_agent,5,9,0,0.01,0
BNK138903,2025-03-10,payment,15910.59,out,LankaQR,0,10,0,0.23,0
BNK138904,2024-03-01,cash_out,532309.7,out,agency_banking_agent,4,1,0,0.37,0
BNK138905,2023-08-06,payment,2804.14,out,LankaQR,6,6,0,-0.81,0
BNK138906,2025-12-14,payment,15775.51,out,LankaQR,6,14,1,0.22,0
BNK138907,2025-01-10,transfer,1088831.43,out,bank_transfer,4,10,0,0.02,0
BNK138908,2023-12-19,payment,7359.56,out,LankaQR,1,19,0,-0.45,0
BNK138909,2023-09-17,cash_out,197049.56,out,agency_banking_agent,6,17,0,-0.09,0
BNK138910,2025-01-17,cash_out,157652.64,out,agency_banking_agent,4,17,0,-0.15,0
BNK138911,2023-09-24,cash_in,208984.01,in,agency_banking_agent,6,24,0,0.32,0
BNK138912,2025-11-05,cash_in,4838.42,in,agency_banking_agent,2,5,0,-1.29,0
BNK138913,2025-01-28,cash_out,85503.26,out,agency_banking_agent,1,28,0,-0.25,0
BNK138914,2023-06-20,payment,964.77,out,LankaQR,1,20,0,-0.96,0
BNK138915,2024-03-11,transfer,38223.11,out,bank_transfer,0,11,0,-0.51,1
BNK138916,2023-06-21,cash_out,519325.91,out,agency_banking_agent,2,21,0,0.35,0
BNK138917,2024-06-24,payment,293.54,out,LankaQR,0,24,0,-1.01,0
BNK138918,2023-09-19,cash_out,110189.73,out,agency_banking_agent,1,19,0,-0.21,0
BNK138919,2024-12-25,cash_in,97004.92,in,agency_banking_agent,2,25,0,-0.57,0
BNK138920,2023-09-05,cash_in,366048.96,in,agency_banking_agent,1,5,0,1.56,0
BNK138921,2023-05-06,cash_in,350551.19,in,agency_banking_agent,5,6,1,1.43,0
BNK138922,2023-01-05,payment,26421.5,out,LankaQR,3,5,0,1.06,0
BNK138923,2025-04-25,cash_out,163367.97,out,agency_banking_agent,4,25,0,-0.14,0
BNK138924,2024-04-02,cash_out,231039.23,out,agency_banking_agent,1,2,0,-0.04,0
BNK138925,2023-01-15,cash_in,34892.55,in,agency_banking_agent,6,15,0,-1.06,0
BNK138926,2025-03-17,cash_out,71435.11,out,agency_banking_agent,0,17,0,-0.27,0
BNK138927,2024-07-02,payment,25992.51,out,LankaQR,1,2,0,1.02,0
BNK138928,2025-11-25,payment,3103.01,out,LankaQR,1,25,0,-0.79,0
BNK138929,2025-05-16,transfer,1340263.67,out,bank_transfer,4,16,0,0.15,1
BNK138930,2024-03-28,cash_out,105305.17,out,agency_banking_agent,3,28,0,-0.22,0
BNK138931,2025-01-28,cash_out,27946.85,out,agency_banking_agent,1,28,0,-0.33,0
BNK138932,2025-03-09,cash_in,262067.17,in,agency_banking_agent,6,9,0,0.74,0
BNK138933,2025-04-18,cash_out,44094.44,out,agency_banking_agent,4,18,0,-0.3,0
BNK138934,2023-09-25,transfer,41867.56,out,bank_transfer,0,25,0,-0.5,0
BNK138935,2024-07-08,cash_out,267596.13,out,agency_banking_agent,0,8,0,0.01,0
BNK138936,2023-09-17,cash_in,163654.91,in,agency_banking_agent,6,17,0,-0.04,0
BNK138937,2023-07-29,cash_out,3640983.71,out,agency_banking_agent,5,29,0,4.66,1
BNK138938,2024-07-25,cash_in,267817.04,in,agency_banking_agent,3,25,0,0.78,0
BNK138939,2024-09-20,payment,7129.69,out,LankaQR,4,20,0,-0.47,0
BNK138940,2023-07-08,transfer,3324589.98,out,bank_transfer,5,8,0,1.14,0
BNK138941,2023-03-27,payment,14570.68,out,LankaQR,0,27,0,0.12,0
BNK138942,2023-01-24,cash_in,153230.04,in,agency_banking_agent,1,24,1,-0.12,0
BNK138943,2023-03-28,transfer,1752329.76,out,bank_transfer,1,28,0,0.35,0
BNK138944,2024-01-10,payment,54752.92,out,LankaQR,2,10,0,3.3,0
BNK138945,2023-11-15,payment,1246.86,out,LankaQR,2,15,0,-0.94,0
BNK138946,2023-06-15,cash_in,319056.27,in,agency_banking_agent,3,15,0,1.19,0
BNK138947,2024-06-03,cash_out,197019.87,out,agency_banking_agent,0,3,1,-0.09,0
BNK138948,2024-02-11,payment,12655.22,out,LankaQR,6,11,1,-0.03,0
BNK138949,2024-12-13,payment,23207.48,out,LankaQR,4,13,0,0.8,0
BNK138950,2023-09-16,cash_in,100850.19,in,agency_banking_agent,5,16,0,-0.54,0
BNK138951,2023-12-28,payment,619.78,out,LankaQR,3,28,0,-0.99,0
BNK138952,2025-01-22,payment,10125.09,out,LankaQR,2,22,0,-0.23,0
BNK138953,2024-09-23,cash_in,27898.97,in,agency_banking_agent,0,23,0,-1.11,0
BNK138954,2025-03-12,cash_out,172936.51,out,agency_banking_agent,2,12,0,-0.13,0
BNK138955,2025-06-27,payment,17446.07,out,LankaQR,4,27,0,0.35,0
BNK138956,2025-04-25,cash_in,118628.82,in,agency_banking_agent,4,25,0,-0.4,0
BNK138957,2023-10-20,payment,533.97,out,LankaQR,4,20,0,-0.99,0
BNK138958,2024-11-30,cash_in,80680.5,in,agency_banking_agent,5,30,0,-0.69,0
BNK138959,2025-03-12,cash_out,211004.93,out,agency_banking_agent,2,12,0,-0.07,0
BNK138960,2025-12-07,cash_in,191260.61,in,agency_banking_agent,6,7,0,0.18,0
BNK138961,2025-10-03,cash_out,225066.81,out,agency_banking_agent,4,3,0,-0.05,0
BNK138962,2023-05-18,transfer,416277.24,out,bank_transfer,3,18,0,-0.32,0
