bank_txn_id,date,txn_type,amount_abs_rs,direction,channel,weekday,day_of_month,created_offline,amount_zscore,target_anomaly
BNK06086,2026-01-12,supplier_payment,34551.0,out,bank_transfer,0,12,0,1.43,0
BNK06087,2026-01-12,supplier_payment,6109.2,out,bank_transfer,0,12,0,-0.7,0
BNK06088,2026-01-12,supplier_payment,6276.08,out,bank_transfer,0,12,0,-0.69,0
BNK06089,2026-01-12,supplier_payment,9779.35,out,bank_transfer,0,12,0,-0.43,0
BNK06090,2026-01-12,supplier_payment,3932.88,out,bank_transfer,0,12,0,-0.86,0
BNK06091,2026-01-12,supplier_payment,2976.75,out,bank_transfer,0,12,0,-0.94,0
BNK06092,2026-01-12,supplier_payment,5571.72,out,bank_transfer,0,12,0,-0.74,0
BNK06093,2026-01-12,supplier_payment,6052.0,out,bank_transfer,0,12,0,-0.71,0
BNK06094,2026-01-12,cash_deposit,23934.77,in,agency_banking_agent,0,12,0,-0.41,0
BNK06095,2026-01-12,qr_settlement,14144.0,in,LankaQR,0,12,0,1.47,0
BNK06096,2026-01-13,cash_deposit,29109.01,in,agency_banking_agent,1,13,0,0.03,0
BNK06097,2026-01-13,qr_settlement,6571.0,in,LankaQR,1,13,0,-0.06,0
BNK06098,2026-01-13,card_settlement,3754.0,in,POS_card,1,13,0,-0.04,0
BNK06099,2026-01-14,cash_deposit,18679.5,in,agency_banking_agent,2,14,0,-0.86,0
BNK06100,2026-01-14,qr_settlement,13711.0,in,LankaQR,2,14,0,1.39,0
BNK06101,2026-01-14,card_settlement,1190.0,in,POS_card,2,14,0,-0.91,0
BNK06102,2026-01-15,supplier_payment,23450.69,out,bank_transfer,3,15,0,0.6,0
BNK06103,2026-01-15,supplier_payment,9856.94,out,bank_transfer,3,15,0,-0.42,0
BNK06104,2026-01-15,supplier_payment,12669.75,out,bank_transfer,3,15,0,-0.21,0
BNK06105,2026-01-15,supplier_payment,4967.6,out,bank_transfer,3,15,0,-0.79,0
BNK06106,2026-01-15,supplier_payment,10385.55,out,bank_transfer,3,15,0,-0.38,0
BNK06107,2026-01-15,cash_deposit,14561.18,in,agency_banking_agent,3,15,0,-1.22,0
BNK06108,2026-01-15,qr_settlement,8634.0,in,LankaQR,3,15,0,0.36,0
BNK06109,2026-01-15,card_settlement,8348.0,in,POS_card,3,15,0,1.51,0
BNK06110,2026-01-16,cash_deposit,32780.86,in,agency_banking_agent,4,16,0,0.35,0
BNK06111,2026-01-16,qr_settlement,6043.0,in,LankaQR,4,16,0,-0.17,0
BNK06112,2026-01-16,card_settlement,2485.0,in,POS_card,4,16,0,-0.47,0
BNK06113,2026-01-17,cash_deposit,26473.04,in,agency_banking_agent,5,17,0,-0.19,0
BNK06114,2026-01-17,qr_settlement,18192.0,in,LankaQR,5,17,0,2.3,0
BNK06115,2026-01-17,card_settlement,8074.0,in,POS_card,5,17,0,1.42,1
BNK06116,2026-01-18,cash_deposit,30023.45,in,agency_banking_agent,6,18,0,0.11,0
BNK06117,2026-01-18,qr_settlement,9531.0,in,LankaQR,6,18,0,0.54,0
BNK06118,2026-01-18,card_settlement,4660.0,in,POS_card,6,18,0,0.27,0
BNK06119,2026-01-19,supplier_payment,22453.44,out,bank_transfer,0,19,0,0.52,0
BNK06120,2026-01-19,supplier_payment,17306.4,out,bank_transfer,0,19,0,0.14,0
BNK06121,2026-01-19,supplier_payment,21001.2,out,bank_transfer,0,19,0,0.41,0
BNK06122,2026-01-19,supplier_payment,41737.05,out,bank_transfer,0,19,0,1.96,0
BNK06123,2026-01-19,supplier_payment,6339.6,out,bank_transfer,0,19,0,-0.68,0
BNK06124,2026-01-19,supplier_payment,5321.05,out,bank_transfer,0,19,0,-0.76,0
BNK06125,2026-01-19,supplier_payment,9390.8,out,bank_transfer,0,19,0,-0.46,0
BNK06126,2026-01-19,supplier_payment,3916.08,out,bank_transfer,0,19,0,-0.87,0
BNK06127,2026-01-19,supplier_payment,6285.0,out,bank_transfer,0,19,0,-0.69,0
BNK06128,2026-01-19,cash_deposit,29660.6,in,agency_banking_agent,0,19,0,0.08,0
BNK06129,2026-01-19,qr_settlement,9429.0,in,LankaQR,0,19,0,0.52,0
BNK06130,2026-01-19,card_settlement,7287.0,in,POS_card,0,19,0,1.16,0
BNK06131,2026-01-20,cash_deposit,26755.67,in,agency_banking_agent,1,20,0,-0.17,0
BNK06132,2026-01-20,qr_settlement,3968.0,in,LankaQR,1,20,0,-0.59,0
BNK06133,2026-01-20,card_settlement,1747.0,in,POS_card,1,20,0,-0.72,0
BNK06134,2026-01-21,cash_deposit,19333.31,in,agency_banking_agent,2,21,0,-0.81,0
BNK06135,2026-01-21,qr_settlement,10749.0,in,LankaQR,2,21,0,0.79,0
BNK06136,2026-01-21,card_settlement,3565.0,in,POS_card,2,21,0,-0.1,0
BNK06137,2026-01-22,supplier_payment,51066.96,out,bank_transfer,3,22,0,2.66,1
BNK06138,2026-01-22,supplier_payment,21700.8,out,bank_transfer,3,22,0,0.46,0
BNK06139,2026-01-22,supplier_payment,16883.24,out,bank_transfer,3,22,0,0.1,0
BNK06140,2026-01-22,supplier_payment,12985.2,out,bank_transfer,3,22,0,-0.19,0
BNK06141,2026-01-22,supplier_payment,6932.8,out,bank_transfer,3,22,0,-0.64,0
BNK06142,2026-01-22,supplier_payment,4821.6,out,bank_transfer,3,22,0,-0.8,0
BNK06143,2026-01-22,supplier_payment,10856.72,out,bank_transfer,3,22,0,-0.35,0
BNK06144,2026-01-22,cash_deposit,35276.38,in,agency_banking_agent,3,22,0,0.56,0
BNK06145,2026-01-22,qr_settlement,4855.0,in,LankaQR,3,22,0,-0.41,0
BNK06146,2026-01-22,card_settlement,4403.0,in,POS_card,3,22,0,0.18,0
BNK06147,2026-01-23,cash_deposit,33787.95,in,agency_banking_agent,4,23,0,0.44,0
BNK06148,2026-01-23,qr_settlement,3301.0,in,LankaQR,4,23,0,-0.72,0
BNK06149,2026-01-23,card_settlement,3184.0,in,POS_card,4,23,0,-0.23,0
BNK06150,2026-01-24,cash_deposit,34712.58,in,agency_banking_agent,5,24,0,0.52,0
BNK06151,2026-01-24,qr_settlement,17485.0,in,LankaQR,5,24,0,2.15,0
BNK06152,2026-01-24,card_settlement,4043.0,in,POS_card,5,24,0,0.06,0
BNK06153,2026-01-25,cash_deposit,40521.1,in,agency_banking_agent,6,25,0,1.01,0
BNK06154,2026-01-25,qr_settlement,15070.0,in,LankaQR,6,25,0,1.66,0
BNK06155,2026-01-25,card_settlement,1705.0,in,POS_card,6,25,0,-0.73,0
BNK06156,2026-01-26,supplier_payment,63406.98,out,bank_transfer,0,26,0,3.58,1
BNK06157,2026-01-26,supplier_payment,10779.6,out,bank_transfer,0,26,0,-0.35,0
BNK06158,2026-01-26,supplier_payment,12376.8,out,bank_transfer,0,26,0,-0.23,1
BNK06159,2026-01-26,supplier_payment,6109.25,out,bank_transfer,0,26,0,-0.7,0
BNK06160,2026-01-26,supplier_payment,5362.7,out,bank_transfer,0,26,0,-0.76,0
BNK06161,2026-01-26,supplier_payment,4042.36,out,bank_transfer,0,26,0,-0.86,0
BNK06162,2026-01-26,supplier_payment,6375.0,out,bank_transfer,0,26,0,-0.68,0
BNK06163,2026-01-26,cash_deposit,35358.72,in,agency_banking_agent,0,26,0,0.57,0
BNK06164,2026-01-26,qr_settlement,12143.0,in,LankaQR,0,26,0,1.07,0
BNK06165,2026-01-26,card_settlement,1607.0,in,POS_card,0,26,0,-0.77,0
BNK06166,2026-01-27,cash_deposit,27822.74,in,agency_banking_agent,1,27,0,-0.08,0
BNK06167,2026-01-27,qr_settlement,4873.0,in,LankaQR,1,27,0,-0.41,0
BNK06168,2026-01-28,cash_deposit,32078.28,in,agency_banking_agent,2,28,0,0.29,0
BNK06169,2026-01-28,qr_settlement,4435.0,in,LankaQR,2,28,0,-0.49,0
BNK06170,2026-01-28,card_settlement,4413.0,in,POS_card,2,28,0,0.18,0
BNK06171,2026-01-29,supplier_payment,17989.91,out,bank_transfer,3,29,0,0.19,0
BNK06172,2026-01-29,supplier_payment,10104.12,out,bank_transfer,3,29,0,-0.4,0
BNK06173,2026-01-29,supplier_payment,6188.4,out,bank_transfer,3,29,0,-0.7,0
BNK06174,2026-01-29,supplier_payment,18701.5,out,bank_transfer,3,29,0,0.24,0
BNK06175,2026-01-29,supplier_payment,14335.0,out,bank_transfer,3,29,0,-0.09,0
BNK06176,2026-01-29,supplier_payment,5096.8,out,bank_transfer,3,29,0,-0.78,0
BNK06177,2026-01-29,supplier_payment,2979.55,out,bank_transfer,3,29,0,-0.94,0
BNK06178,2026-01-29,supplier_payment,5663.56,out,bank_transfer,3,29,0,-0.74,0
BNK06179,2026-01-29,cash_deposit,15138.46,in,agency_banking_agent,3,29,0,-1.17,0
BNK06180,2026-01-29,qr_settlement,7908.0,in,LankaQR,3,29,0,0.21,0
BNK06181,2026-01-29,card_settlement,12082.0,in,POS_card,3,29,0,2.78,1
BNK06182,2026-01-30,cash_deposit,22090.59,in,agency_banking_agent,4,30,0,-0.57,0
BNK06183,2026-01-30,qr_settlement,9509.0,in,LankaQR,4,30,0,0.53,0
BNK06184,2026-01-30,card_settlement,3026.0,in,POS_card,4,30,0,-0.29,0
BNK06185,2026-01-31,cash_deposit,33603.97,in,agency_banking_agent,5,31,0,0.42,0
BNK06186,2026-01-31,qr_settlement,10099.0,in,LankaQR,5,31,0,0.65,0
BNK06187,2026-01-31,card_settlement,1188.0,in,POS_card,5,31,0,-0.91,0
BNK06188,2026-02-01,cash_deposit,25970.23,in,agency_banking_agent,6,1,0,-0.24,0
BNK06189,2026-02-01,qr_settlement,9855.0,in,LankaQR,6,1,0,0.61,0
BNK06190,2026-02-01,card_settlement,12635.0,in,POS_card,6,1,0,2.96,1
BNK06191,2026-02-02,supplier_payment,22182.3,out,bank_transfer,0,2,0,0.5,0
BNK06192,2026-02-02,supplier_payment,24447.0,out,bank_transfer,0,2,0,0.67,0
BNK06193,2026-02-02,supplier_payment,9937.5,out,bank_transfer,0,2,0,-0.42,0
BNK06194,2026-02-02,supplier_payment,6201.0,out,bank_transfer,0,2,0,-0.69,0
BNK06195,2026-02-02,supplier_payment,6298.56,out,bank_transfer,0,2,0,-0.69,0
BNK06196,2026-02-02,supplier_payment,5391.4,out,bank_transfer,0,2,0,-0.76,0
BNK06197,2026-02-02,supplier_payment,9617.65,out,bank_transfer,0,2,0,-0.44,0
BNK06198,2026-02-02,supplier_payment,6415.0,out,bank_transfer,0,2,0,-0.68,0
BNK06199,2026-02-02,cash_deposit,33367.96,in,agency_banking_agent,0,2,0,0.4,0
BNK06200,2026-02-02,qr_settlement,14984.0,in,LankaQR,0,2,0,1.65,0
BNK06201,2026-02-02,card_settlement,9421.0,in,POS_card,0,2,0,1.88,0
BNK06202,2026-02-03,cash_deposit,29879.03,in,agency_banking_agent,1,3,0,0.1,0
BNK06203,2026-02-03,qr_settlement,8196.0,in,LankaQR,1,3,0,0.27,0
BNK06204,2026-02-03,card_settlement,4070.0,in,POS_card,1,3,0,0.07,0
BNK06205,2026-02-04,cash_deposit,15123.64,in,agency_banking_agent,2,4,0,-1.17,0
BNK06206,2026-02-04,qr_settlement,6504.0,in,LankaQR,2,4,0,-0.07,0
BNK06207,2026-02-04,card_settlement,935.0,in,POS_card,2,4,0,-0.99,0
BNK06208,2026-02-05,supplier_payment,47923.59,out,bank_transfer,3,5,0,2.43,1
BNK06209,2026-02-05,supplier_payment,23116.48,out,bank_transfer,3,5,0,0.57,0
BNK06210,2026-02-05,supplier_payment,27271.22,out,bank_transfer,3,5,0,0.88,0
BNK06211,2026-02-05,supplier_payment,40715.55,out,bank_transfer,3,5,0,1.89,0
BNK06212,2026-02-05,supplier_payment,12351.6,out,bank_transfer,3,5,0,-0.23,0
BNK06213,2026-02-05,supplier_payment,19609.0,out,bank_transfer,3,5,0,0.31,0
BNK06214,2026-02-05,supplier_payment,14284.0,out,bank_transfer,3,5,0,-0.09,0
BNK06215,2026-02-05,supplier_payment,2944.55,out,bank_transfer,3,5,0,-0.94,0
BNK06216,2026-02-05,supplier_payment,5815.04,out,bank_transfer,3,5,0,-0.72,0
BNK06217,2026-02-05,cash_deposit,14839.35,in,agency_banking_agent,3,5,0,-1.19,0
BNK06218,2026-02-05,qr_settlement,13842.0,in,LankaQR,3,5,0,1.41,0
BNK06219,2026-02-05,card_settlement,2596.0,in,POS_card,3,5,0,-0.43,0
BNK06220,2026-02-06,cash_deposit,31140.31,in,agency_banking_agent,4,6,0,0.21,0
BNK06221,2026-02-06,qr_settlement,10023.0,in,LankaQR,4,6,0,0.64,0
BNK06222,2026-02-06,card_settlement,314.0,in,POS_card,4,6,0,-1.2,0
BNK06223,2026-02-07,cash_deposit,29563.68,in,agency_banking_agent,5,7,0,0.07,0
BNK06224,2026-02-07,qr_settlement,18639.0,in,LankaQR,5,7,0,2.39,1
BNK06225,2026-02-07,card_settlement,8783.0,in,POS_card,5,7,0,1.66,0
BNK06226,2026-02-08,cash_deposit,32134.62,in,agency_banking_agent,6,8,0,0.29,0
BNK06227,2026-02-08,qr_settlement,10412.0,in,LankaQR,6,8,0,0.72,0
BNK06228,2026-02-08,card_settlement,5380.0,in,POS_card,6,8,0,0.51,0
BNK06229,2026-02-09,supplier_payment,29869.31,out,bank_transfer,0,9,0,1.08,0
BNK06230,2026-02-09,supplier_payment,14868.62,out,bank_transfer,0,9,0,-0.05,0
BNK06231,2026-02-09,supplier_payment,18727.2,out,bank_transfer,0,9,0,0.24,0
BNK06232,2026-02-09,supplier_payment,10819.2,out,bank_transfer,0,9,0,-0.35,0
BNK06233,2026-02-09,supplier_payment,5687.86,out,bank_transfer,0,9,0,-0.73,0
BNK06234,2026-02-09,supplier_payment,5003.6,out,bank_transfer,0,9,0,-0.78,0
BNK06235,2026-02-09,supplier_payment,10454.08,out,bank_transfer,0,9,0,-0.38,0
BNK06236,2026-02-09,supplier_payment,9390.15,out,bank_transfer,0,9,0,-0.46,0
BNK06237,2026-02-09,supplier_payment,3745.3,out,bank_transfer,0,9,0,-0.88,0
BNK06238,2026-02-09,supplier_payment,6202.5,out,bank_transfer,0,9,0,-0.69,0
BNK06239,2026-02-09,cash_deposit,19524.69,in,agency_banking_agent,0,9,0,-0.79,0
BNK06240,2026-02-09,qr_settlement,4123.0,in,LankaQR,0,9,0,-0.56,0
BNK06241,2026-02-09,card_settlement,5892.0,in,POS_card,0,9,0,0.68,0
BNK06242,2026-02-10,cash_deposit,21769.89,in,agency_banking_agent,1,10,0,-0.6,0
BNK06243,2026-02-10,qr_settlement,11058.0,in,LankaQR,1,10,0,0.85,0
BNK06244,2026-02-10,card_settlement,4519.0,in,POS_card,1,10,0,0.22,0
BNK06245,2026-02-11,cash_deposit,27900.54,in,agency_banking_agent,2,11,0,-0.07,0
BNK06246,2026-02-11,qr_settlement,11719.0,in,LankaQR,2,11,0,0.98,0
BNK06247,2026-02-11,card_settlement,2934.0,in,POS_card,2,11,0,-0.32,0
BNK06248,2026-02-12,supplier_payment,17475.07,out,bank_transfer,3,12,0,0.15,0
BNK06249,2026-02-12,supplier_payment,14223.0,out,bank_transfer,3,12,0,-0.09,0
BNK06250,2026-02-12,supplier_payment,2620.74,out,bank_transfer,3,12,0,-0.96,0
BNK06251,2026-02-12,cash_deposit,15912.95,in,agency_banking_agent,3,12,0,-1.1,0
BNK06252,2026-02-12,qr_settlement,12904.0,in,LankaQR,3,12,0,1.22,0
BNK06253,2026-02-12,card_settlement,847.0,in,POS_card,3,12,0,-1.02,0
BNK06254,2026-02-13,cash_deposit,21754.77,in,agency_banking_agent,4,13,0,-0.6,1
BNK06255,2026-02-13,qr_settlement,4044.0,in,LankaQR,4,13,0,-0.57,0
BNK06256,2026-02-13,card_settlement,7133.0,in,POS_card,4,13,0,1.1,0
BNK06257,2026-02-14,cash_deposit,41258.56,in,agency_banking_agent,5,14,0,1.08,0
BNK06258,2026-02-14,qr_settlement,17966.0,in,LankaQR,5,14,0,2.25,0
BNK06259,2026-02-14,card_settlement,3521.0,in,POS_card,5,14,0,-0.12,0
BNK06260,2026-02-15,cash_deposit,28442.68,in,agency_banking_agent,6,15,0,-0.02,0
BNK06261,2026-02-15,qr_settlement,13688.0,in,LankaQR,6,15,0,1.38,0
BNK06262,2026-02-15,card_settlement,3422.0,in,POS_card,6,15,0,-0.15,0
BNK06263,2026-02-16,supplier_payment,62426.23,out,bank_transfer,0,16,0,3.51,1
BNK06264,2026-02-16,supplier_payment,50902.48,out,bank_transfer,0,16,0,2.65,1
BNK06265,2026-02-16,supplier_payment,22374.9,out,bank_transfer,0,16,0,0.52,0
BNK06266,2026-02-16,supplier_payment,11869.2,out,bank_transfer,0,16,0,-0.27,0
BNK06267,2026-02-16,supplier_payment,6136.2,out,bank_transfer,0,16,0,-0.7,0
BNK06268,2026-02-16,supplier_payment,14362.88,out,bank_transfer,0,16,0,-0.08,0
BNK06269,2026-02-16,supplier_payment,4735.94,out,bank_transfer,0,16,0,-0.8,0
BNK06270,2026-02-16,supplier_payment,5331.9,out,bank_transfer,0,16,0,-0.76,0
BNK06271,2026-02-16,supplier_payment,9895.9,out,bank_transfer,0,16,0,-0.42,0
BNK06272,2026-02-16,supplier_payment,3709.68,out,bank_transfer,0,16,0,-0.88,0
BNK06273,2026-02-16,supplier_payment,6075.5,out,bank_transfer,0,16,0,-0.7,0
BNK06274,2026-02-16,cash_deposit,29046.55,in,agency_banking_agent,0,16,0,0.03,0
BNK06275,2026-02-16,qr_settlement,7711.0,in,LankaQR,0,16,0,0.17,0
BNK06276,2026-02-16,card_settlement,2746.0,in,POS_card,0,16,0,-0.38,0
BNK06277,2026-02-17,cash_deposit,25800.14,in,agency_banking_agent,1,17,1,-0.25,0
BNK06278,2026-02-17,qr_settlement,7873.0,in,LankaQR,1,17,1,0.2,0
BNK06279,2026-02-17,card_settlement,3005.0,in,POS_card,1,17,0,-0.29,0
BNK06280,2026-02-18,cash_deposit,32121.63,in,agency_banking_agent,2,18,0,0.29,0
BNK06281,2026-02-18,qr_settlement,15715.0,in,LankaQR,2,18,0,1.79,0
BNK06282,2026-02-18,card_settlement,7818.0,in,POS_card,2,18,0,1.33,0
BNK06283,2026-02-19,supplier_payment,19652.22,out,bank_transfer,3,19,0,0.31,0
BNK06284,2026-02-19,supplier_payment,15212.04,out,bank_transfer,3,19,0,-0.02,0
BNK06285,2026-02-19,supplier_payment,5916.69,out,bank_transfer,3,19,0,-0.72,0
BNK06286,2026-02-19,supplier_payment,19496.0,out,bank_transfer,3,19,0,0.3,0
BNK06287,2026-02-19,supplier_payment,2807.72,out,bank_transfer,3,19,0,-0.95,0
BNK06288,2026-02-19,cash_deposit,27110.5,in,agency_banking_agent,3,19,0,-0.14,0
BNK06289,2026-02-19,qr_settlement,19466.0,in,LankaQR,3,19,0,2.55,1
BNK06290,2026-02-19,card_settlement,299.0,in,POS_card,3,19,0,-1.21,0
BNK06291,2026-02-20,cash_deposit,24408.55,in,agency_banking_agent,4,20,0,-0.37,0
BNK06292,2026-02-20,qr_settlement,9545.0,in,LankaQR,4,20,0,0.54,0
BNK06293,2026-02-20,card_settlement,4885.0,in,POS_card,4,20,0,0.34,0
BNK06294,2026-02-21,cash_deposit,29400.27,in,agency_banking_agent,5,21,0,0.06,0
BNK06295,2026-02-21,qr_settlement,16133.0,in,LankaQR,5,21,0,1.88,0
BNK06296,2026-02-21,card_settlement,6907.0,in,POS_card,5,21,0,1.03,0
BNK06297,2026-02-22,cash_deposit,20067.76,in,agency_banking_agent,6,22,0,-0.74,1
BNK06298,2026-02-22,qr_settlement,17162.0,in,LankaQR,6,22,0,2.09,0
BNK06299,2026-02-22,card_settlement,3677.0,in,POS_card,6,22,0,-0.07,0
BNK06300,2026-02-23,supplier_payment,45955.28,out,bank_transfer,0,23,0,2.28,0
BNK06301,2026-02-23,supplier_payment,32089.6,out,bank_transfer,0,23,0,1.24,0
BNK06302,2026-02-23,supplier_payment,20910.0,out,bank_transfer,0,23,0,0.41,0
BNK06303,2026-02-23,supplier_payment,40417.08,out,bank_transfer,0,23,0,1.86,0
BNK06304,2026-02-23,supplier_payment,12121.2,out,bank_transfer,0,23,0,-0.25,0
BNK06305,2026-02-23,supplier_payment,6373.8,out,bank_transfer,0,23,0,-0.68,0
BNK06306,2026-02-23,supplier_payment,14144.5,out,bank_transfer,0,23,0,-0.1,0
BNK06307,2026-02-23,supplier_payment,4852.98,out,bank_transfer,0,23,0,-0.8,0
BNK06308,2026-02-23,supplier_payment,9234.96,out,bank_transfer,0,23,0,-0.47,0
BNK06309,2026-02-23,supplier_payment,5441.1,out,bank_transfer,0,23,0,-0.75,0
BNK06310,2026-02-23,supplier_payment,5842.48,out,bank_transfer,0,23,0,-0.72,0
BNK06311,2026-02-23,supplier_payment,6404.5,out,bank_transfer,0,23,0,-0.68,0
BNK06312,2026-02-23,cash_deposit,21920.4,in,agency_banking_agent,0,23,0,-0.58,0
BNK06313,2026-02-23,qr_settlement,8985.0,in,LankaQR,0,23,0,0.43,0
BNK06314,2026-02-23,card_settlement,12291.0,in,POS_card,0,23,0,2.85,1
BNK06315,2026-02-24,cash_deposit,25568.15,in,agency_banking_agent,1,24,0,-0.27,0
BNK06316,2026-02-24,qr_settlement,13527.0,in,LankaQR,1,24,0,1.35,0
BNK06317,2026-02-24,card_settlement,6684.0,in,POS_card,1,24,0,0.95,0
BNK06318,2026-02-25,cash_deposit,20800.9,in,agency_banking_agent,2,25,0,-0.68,0
BNK06319,2026-02-25,qr_settlement,6298.0,in,LankaQR,2,25,0,-0.12,0
BNK06320,2026-02-25,card_settlement,1620.0,in,POS_card,2,25,0,-0.76,0
BNK06321,2026-02-26,supplier_payment,22428.9,out,bank_transfer,3,26,0,0.52,0
BNK06322,2026-02-26,supplier_payment,29221.24,out,bank_transfer,3,26,0,1.03,0
BNK06323,2026-02-26,supplier_payment,10996.2,out,bank_transfer,3,26,0,-0.34,0
BNK06324,2026-02-26,cash_deposit,24100.04,in,agency_banking_agent,3,26,0,-0.4,0
BNK06325,2026-02-26,qr_settlement,17136.0,in,LankaQR,3,26,0,2.08,0
BNK06326,2026-02-26,card_settlement,2865.0,in,POS_card,3,26,0,-0.34,0
BNK06327,2026-02-27,cash_deposit,23576.5,in,agency_banking_agent,4,27,0,-0.44,0
BNK06328,2026-02-27,qr_settlement,8068.0,in,LankaQR,4,27,0,0.24,0
BNK06329,2026-02-27,card_settlement,2238.0,in,POS_card,4,27,0,-0.55,0
BNK06330,2026-02-28,cash_deposit,32721.89,in,agency_banking_agent,5,28,0,0.34,0
BNK06331,2026-02-28,qr_settlement,3872.0,in,LankaQR,5,28,0,-0.61,0
BNK06332,2026-02-28,card_settlement,5174.0,in,POS_card,5,28,0,0.44,0
BNK06333,2026-03-01,cash_deposit,26018.86,in,agency_banking_agent,6,1,0,-0.23,0
BNK06334,2026-03-01,qr_settlement,13748.0,in,LankaQR,6,1,0,1.39,0
BNK06335,2026-03-01,card_settlement,5760.0,in,POS_card,6,1,0,0.64,0
BNK06336,2026-03-02,supplier_payment,20837.88,out,bank_transfer,0,2,0,0.4,0
BNK06337,2026-03-02,supplier_payment,15381.3,out,bank_transfer,0,2,0,-0.01,0
BNK06338,2026-03-02,supplier_payment,12085.2,out,bank_transfer,0,2,0,-0.25,0
BNK06339,2026-03-02,supplier_payment,6067.8,out,bank_transfer,0,2,0,-0.7,0
BNK06340,2026-03-02,supplier_payment,14461.5,out,bank_transfer,0,2,0,-0.08,0
BNK06341,2026-03-02,supplier_payment,10487.68,out,bank_transfer,0,2,0,-0.37,0
BNK06342,2026-03-02,supplier_payment,4593.27,out,bank_transfer,0,2,0,-0.82,0
BNK06343,2026-03-02,supplier_payment,9428.3,out,bank_transfer,0,2,0,-0.45,0
BNK06344,2026-03-02,supplier_payment,3998.4,out,bank_transfer,0,2,0,-0.86,0
BNK06345,2026-03-02,cash_deposit,21019.19,in,agency_banking_agent,0,2,0,-0.66,0
BNK06346,2026-03-02,qr_settlement,10410.0,in,LankaQR,0,2,0,0.72,0
BNK06347,2026-03-02,card_settlement,2721.0,in,POS_card,0,2,0,-0.39,0
BNK06348,2026-03-03,cash_deposit,28924.34,in,agency_banking_agent,1,3,0,0.02,0
BNK06349,2026-03-03,qr_settlement,9993.0,in,LankaQR,1,3,0,0.63,0
BNK06350,2026-03-03,card_settlement,5750.0,in,POS_card,1,3,0,0.64,0
BNK06351,2026-03-04,cash_deposit,29366.05,in,agency_banking_agent,2,4,0,0.06,0
BNK06352,2026-03-04,qr_settlement,4193.0,in,LankaQR,2,4,0,-0.54,0
BNK06353,2026-03-04,card_settlement,4404.0,in,POS_card,2,4,0,0.18,0
BNK06354,2026-03-05,supplier_payment,20162.52,out,bank_transfer,3,5,0,0.35,0
BNK06355,2026-03-05,supplier_payment,39634.82,out,bank_transfer,3,5,0,1.81,0
BNK06356,2026-03-05,supplier_payment,17750.48,out,bank_transfer,3,5,0,0.17,0
BNK06357,2026-03-05,supplier_payment,4988.4,out,bank_transfer,3,5,0,-0.79,0
BNK06358,2026-03-05,supplier_payment,2998.45,out,bank_transfer,3,5,0,-0.93,0
BNK06359,2026-03-05,cash_deposit,21398.83,in,agency_banking_agent,3,5,0,-0.63,0
BNK06360,2026-03-05,qr_settlement,6794.0,in,LankaQR,3,5,0,-0.02,0
BNK06361,2026-03-05,card_settlement,4381.0,in,POS_card,3,5,0,0.17,0
BNK06362,2026-03-06,cash_deposit,26629.79,in,agency_banking_agent,4,6,0,-0.18,0
BNK06363,2026-03-06,qr_settlement,2480.0,in,LankaQR,4,6,0,-0.89,0
BNK06364,2026-03-06,card_settlement,3439.0,in,POS_card,4,6,0,-0.15,0
BNK06365,2026-03-07,cash_deposit,34169.29,in,agency_banking_agent,5,7,0,0.47,0
BNK06366,2026-03-07,qr_settlement,13950.0,in,LankaQR,5,7,0,1.44,0
BNK06367,2026-03-07,card_settlement,1625.0,in,POS_card,5,7,0,-0.76,0
BNK06368,2026-03-08,cash_deposit,33370.3,in,agency_banking_agent,6,8,0,0.4,0
BNK06369,2026-03-08,qr_settlement,8766.0,in,LankaQR,6,8,0,0.38,0
BNK06370,2026-03-08,card_settlement,3994.0,in,POS_card,6,8,0,0.04,0
BNK06371,2026-03-09,supplier_payment,52839.75,out,bank_transfer,0,9,0,2.79,1
BNK06372,2026-03-09,supplier_payment,34402.95,out,bank_transfer,0,9,0,1.41,0
BNK06373,2026-03-09,supplier_payment,27144.68,out,bank_transfer,0,9,0,0.87,0
BNK06374,2026-03-09,supplier_payment,11035.8,out,bank_transfer,0,9,0,-0.33,0
BNK06375,2026-03-09,supplier_payment,4822.36,out,bank_transfer,0,9,0,-0.8,0
BNK06376,2026-03-09,supplier_payment,9599.1,out,bank_transfer,0,9,0,-0.44,0
BNK06377,2026-03-09,supplier_payment,5677.28,out,bank_transfer,0,9,0,-0.73,0
BNK06378,2026-03-09,supplier_payment,6285.0,out,bank_transfer,0,9,0,-0.69,0
BNK06379,2026-03-09,cash_deposit,22151.57,in,agency_banking_agent,0,9,0,-0.56,0
BNK06380,2026-03-09,qr_settlement,9893.0,in,LankaQR,0,9,0,0.61,0
BNK06381,2026-03-09,card_settlement,4370.0,in,POS_card,0,9,0,0.17,0
BNK06382,2026-03-10,cash_deposit,19181.44,in,agency_banking_agent,1,10,0,-0.82,0
BNK06383,2026-03-10,qr_settlement,4159.0,in,LankaQR,1,10,0,-0.55,0
BNK06384,2026-03-10,card_settlement,5129.0,in,POS_card,1,10,0,0.42,0
BNK06385,2026-03-11,cash_deposit,21487.54,in,agency_banking_agent,2,11,0,-0.62,0
BNK06386,2026-03-11,qr_settlement,9323.0,in,LankaQR,2,11,0,0.5,0
BNK06387,2026-03-11,card_settlement,1190.0,in,POS_card,2,11,0,-0.91,0
