shop_id,year_month,monthly_revenue_rs,monthly_expenses_rs,monthly_profit_rs,profit_margin_pct,avg_daily_txns,credit_sales_ratio,digital_payment_ratio,sales_volatility,stockout_rate,months_active,target_credit_ready
SHOP162,2025-02,570910,433686,125994,21.3,35,0.107,0.263,0.146,0.076,26,1
SHOP162,2025-03,579160,443005,101691,16.7,50,0.115,0.257,0.185,0.091,27,1
SHOP162,2025-04,407408,338704,71223,16.7,25,0.119,0.332,0.132,0.074,28,1
SHOP162,2025-05,480934,402860,79780,15.4,30,0.0,0.263,0.239,0.013,29,1
SHOP162,2025-06,429788,368336,74478,19.2,39,0.08,0.357,0.113,0.01,30,1
SHOP162,2025-07,398799,341415,59473,17.3,35,0.09,0.318,0.139,0.038,31,1
SHOP162,2025-08,427620,376722,64943,14.3,38,0.054,0.298,0.208,0.035,32,1
SHOP162,2025-09,641501,496668,104046,17.6,36,0.147,0.289,0.193,0.049,33,1
SHOP162,2025-10,453320,349973,99182,25.1,38,0.126,0.28,0.134,0.08,34,0
SHOP162,2025-11,425744,382353,67530,19.0,33,0.154,0.365,0.211,0.084,35,1
SHOP162,2025-12,642166,551249,83990,14.1,43,0.085,0.336,,0.066,36,1
SHOP163,2023-01,182594,161276,25477,11.3,21,0.125,0.165,0.204,0.125,1,0
SHOP163,2023-02,280197,234758,55677,19.7,12,0.099,0.162,0.315,0.099,2,0
SHOP163,2023-03,288369,239714,26801,9.2,28,0.15,0.252,0.272,0.111,3,0
SHOP163,2023-04,351180,295874,31742,8.3,19,0.181,0.179,0.346,0.084,4,0
SHOP163,2023-05,248925,222378,44497,16.3,8,0.164,0.144,0.311,0.054,5,0
SHOP163,2023-06,285112,242206,36129,11.8,23,0.121,0.128,0.254,0.075,6,0
SHOP163,2023-07,200704,164393,25156,12.8,24,0.045,0.189,0.376,0.128,7,0
SHOP163,2023-08,247465,206960,33169,13.3,9,0.206,0.19,0.245,0.068,8,1
SHOP163,2023-09,235606,178412,26871,12.6,28,0.173,0.118,,0.116,9,0
SHOP163,2023-10,271657,244437,34758,12.9,20,0.146,0.179,0.296,0.081,10,0
SHOP163,2023-11,191818,159323,28581,14.2,8,0.164,0.124,0.355,0.095,11,0
SHOP163,2023-12,207618,179157,21180,10.1,17,0.115,0.179,0.28,0.093,12,0
SHOP163,2024-01,260046,270967,30488,11.4,20,0.203,0.224,,0.069,13,0
SHOP163,2024-02,292585,268815,22971,9.9,13,0.224,0.157,0.288,0.126,14,0
SHOP163,2024-03,290390,256595,32000,10.9,14,0.088,0.159,0.33,0.087,15,0
SHOP163,2024-04,192063,205658,41685,18.3,24,0.141,0.166,0.264,0.13,16,0
SHOP163,2024-05,259916,249116,43348,15.8,,0.211,0.171,0.223,0.107,17,0
SHOP163,2024-06,290777,266510,34146,12.2,27,0.128,0.258,0.295,0.108,18,1
SHOP163,2024-07,281637,265377,10237,3.9,24,0.181,0.144,0.259,0.079,19,0
SHOP163,2024-08,300778,241224,35815,14.0,20,0.18,0.199,0.273,0.094,20,0
SHOP163,2024-09,254820,248121,27026,8.6,17,0.093,0.036,0.172,0.137,21,0
SHOP163,2024-10,241012,197422,33630,13.9,25,0.157,0.177,0.208,0.077,22,0
SHOP163,2024-11,236719,191501,34313,13.3,25,0.092,0.055,0.256,0.093,23,0
SHOP163,2024-12,263777,199449,49754,19.1,11,0.2,0.169,0.195,0.122,24,0
SHOP163,2025-01,315885,283214,31015,10.4,21,0.168,0.106,0.277,0.113,25,0
SHOP163,2025-02,268960,215746,32720,12.3,26,0.153,0.173,0.219,0.122,26,0
SHOP163,2025-03,241583,234212,23596,9.9,26,0.2,0.216,0.329,0.056,27,0
SHOP163,2025-04,161849,126490,25016,16.8,8,0.168,0.138,0.206,0.06,28,1
SHOP163,2025-05,195124,168607,33395,14.6,17,0.184,0.082,0.246,0.098,29,0
SHOP163,2025-06,180813,153365,32482,17.5,32,0.153,0.206,0.296,0.098,30,1
SHOP163,2025-07,265518,221616,10402,4.2,20,0.145,0.132,0.239,0.146,31,0
SHOP163,2025-08,163828,157587,22565,12.0,20,0.229,0.172,0.293,0.12,32,1
SHOP163,2025-09,249760,224853,34407,12.5,22,0.244,0.144,0.256,0.109,33,1
SHOP163,2025-10,259280,198507,30056,12.2,17,0.137,0.088,0.33,0.086,34,0
SHOP163,2025-11,185117,161250,15271,8.9,9,0.194,0.089,0.302,0.106,35,0
SHOP163,2025-12,234483,208117,31334,14.8,22,0.166,0.169,0.27,0.07,36,1
SHOP164,2023-01,675935,560860,121761,19.2,47,0.143,0.36,0.188,0.046,1,0
SHOP164,2023-02,460093,433895,88889,17.9,48,0.056,0.43,0.208,0.102,2,0
SHOP164,2023-03,686630,585591,100394,14.4,53,0.1,0.301,0.137,0.023,3,1
SHOP164,2023-04,462739,339894,76805,17.8,35,0.049,0.383,0.127,0.082,4,1
SHOP164,2023-05,590303,449733,112629,19.0,47,0.0,0.269,0.191,0.028,5,1
SHOP164,2023-06,594052,477345,77095,13.5,32,0.075,0.278,0.093,0.058,6,1
SHOP164,2023-07,632656,515054,94304,14.7,51,0.01,0.299,0.111,0.059,7,1
SHOP164,2023-08,627545,537227,79907,12.0,43,0.11,0.351,0.108,0.009,8,1
SHOP164,2023-09,531947,434029,127597,20.8,36,0.161,0.292,0.12,0.0,9,1
SHOP164,2023-10,692111,554506,112477,18.2,34,0.0,0.37,0.107,0.042,10,0
SHOP164,2023-11,529480,493179,96111,16.6,41,0.046,0.294,0.211,0.039,11,1
SHOP164,2023-12,608410,490917,107520,18.2,48,0.068,0.275,0.1,0.057,12,1
SHOP164,2024-01,784048,660322,147964,19.1,43,0.052,0.373,0.142,0.01,13,1
SHOP164,2024-02,438814,350114,68925,17.7,48,0.093,0.328,0.135,0.03,14,1
SHOP164,2024-03,519640,437960,99523,19.6,45,0.048,0.368,0.148,0.0,15,1
SHOP164,2024-04,408186,296843,78812,21.1,53,0.138,0.318,0.165,0.068,16,1
SHOP164,2024-05,497577,446382,89260,19.3,43,0.074,0.282,0.167,0.075,17,1
SHOP164,2024-06,508071,443639,91135,18.7,49,0.078,0.344,0.165,0.092,18,1
SHOP164,2024-07,505265,426768,107911,21.1,50,0.021,0.315,0.141,0.032,19,1
SHOP164,2024-08,630817,548443,83194,13.7,44,0.07,0.291,0.077,0.088,20,1
SHOP164,2024-09,708930,615143,100978,14.3,45,0.072,0.36,0.095,0.095,21,1
SHOP164,2024-10,601302,544987,100886,16.8,46,0.054,0.263,0.119,0.057,22,1
SHOP164,2024-11,704384,537108,107307,17.2,45,0.085,0.333,0.142,0.04,23,1
SHOP164,2024-12,626440,530657,142418,22.8,35,0.034,0.328,0.085,0.045,24,1
SHOP164,2025-01,520337,447673,100392,20.2,50,0.163,0.26,0.225,0.029,25,1
SHOP164,2025-02,680437,581354,156254,20.5,52,0.03,0.218,0.24,0.0,26,1
SHOP164,2025-03,660091,494215,155910,20.7,44,0.089,0.287,0.173,0.042,27,1
SHOP164,2025-04,456394,358443,105825,21.0,47,0.133,0.334,,0.034,28,0
SHOP164,2025-05,644476,512957,153957,20.9,51,0.0,0.345,0.128,0.066,29,1
SHOP164,2025-06,646510,479966,119109,18.5,46,0.114,0.279,0.181,0.039,30,1
SHOP164,2025-07,455130,398927,78531,19.4,50,0.037,0.435,0.199,0.066,31,1
SHOP164,2025-08,670106,510971,104077,15.1,45,0.141,0.197,,0.046,32,1
SHOP164,2025-09,470552,391962,74685,16.5,50,0.063,0.35,0.206,0.047,33,1
SHOP164,2025-10,538340,468597,93515,16.2,35,0.062,0.354,0.023,0.013,34,1
SHOP164,2025-11,745549,559425,157749,25.1,54,0.052,0.292,0.065,0.018,35,1
SHOP164,2025-12,448186,389977,75762,15.0,41,0.138,0.337,0.131,0.064,36,1
SHOP165,2023-01,491931,365452,98711,20.2,33,0.041,0.308,0.209,0.031,1,1
SHOP165,2023-02,390006,279545,92309,24.6,40,0.0,0.312,0.114,0.011,2,1
SHOP165,2023-03,367870,309963,64168,18.1,36,0.11,0.317,0.215,0.118,3,0
SHOP165,2023-04,483827,431247,106379,21.6,42,0.022,0.315,0.152,0.066,4,1
SHOP165,2023-05,1432347,390243,70718,14.6,50,0.091,0.411,0.096,0.046,5,1
SHOP165,2023-06,308084,271970,56715,18.1,31,0.044,0.377,0.218,0.127,6,0
SHOP165,2023-07,375423,329749,55194,14.9,35,0.099,0.348,0.38,0.074,7,1
SHOP165,2023-08,485725,394770,102555,18.7,32,0.07,0.296,0.059,0.051,8,1
SHOP165,2023-09,509033,430207,81400,16.4,38,0.051,0.337,0.184,0.074,9,1
SHOP165,2023-10,612662,549839,92209,14.3,21,0.125,0.297,0.198,0.029,10,1
SHOP165,2023-11,502590,432650,78244,16.2,38,0.049,0.375,0.213,0.088,11,1
SHOP165,2023-12,402132,373763,60689,13.3,,0.083,0.275,0.235,0.037,12,1
SHOP165,2024-01,408343,323622,94661,23.5,49,0.108,0.279,0.18,0.057,13,1
SHOP165,2024-02,294065,277538,49566,14.5,23,0.101,0.384,0.123,0.05,14,1
SHOP165,2024-03,422314,349677,65351,16.2,,0.002,0.38,,0.0,15,0
SHOP165,2024-04,451127,359138,91687,20.9,43,0.052,0.31,0.221,0.029,16,1
SHOP165,2024-05,322957,257591,70791,20.6,32,0.104,0.333,0.114,0.044,17,1
SHOP165,2024-06,378598,341652,75446,18.6,35,0.132,0.346,0.163,0.052,18,1
SHOP165,2024-07,428372,365657,68280,14.1,24,0.063,0.287,,0.012,19,1
SHOP165,2024-08,433453,321474,91493,22.1,30,0.028,0.274,0.181,0.05,20,0
SHOP165,2024-09,598417,459394,133333,19.4,39,0.085,0.454,0.189,0.048,21,1
SHOP165,2024-10,423184,375520,77206,20.7,33,0.056,0.269,0.174,0.06,22,1
SHOP165,2024-11,502352,396617,75043,16.6,44,0.0,0.374,0.124,0.074,23,1
SHOP165,2024-12,641372,502329,107823,19.1,27,0.086,0.221,0.258,0.034,24,1
SHOP165,2025-01,529540,436023,75331,13.0,27,0.046,0.265,0.194,0.042,25,1
SHOP165,2025-02,434572,355882,68697,16.5,42,0.072,0.307,,0.067,26,1
SHOP165,2025-03,442852,291778,96045,22.5,48,0.091,0.339,0.163,0.032,27,0
SHOP165,2025-04,505384,423822,95666,19.9,37,0.055,0.242,0.134,0.042,28,1
SHOP165,2025-05,509657,380024,75528,18.2,22,0.069,0.275,0.085,0.0,29,1
SHOP165,2025-06,427102,325106,109225,24.3,45,0.098,0.322,0.188,0.085,30,1
SHOP165,2025-07,479247,389327,100930,20.1,29,0.103,0.344,0.15,0.057,31,0
SHOP165,2025-08,447448,353701,83673,18.5,37,0.04,0.338,0.255,0.072,32,1
SHOP165,2025-09,466308,395719,102729,18.9,37,0.131,0.244,0.071,0.0,33,1
SHOP165,2025-10,294130,237053,50584,19.1,48,0.122,0.408,0.158,0.045,34,1
SHOP165,2025-11,610229,479194,130508,21.7,40,0.059,0.314,0.028,0.044,35,1
SHOP165,2025-12,442704,323836,101928,26.8,45,0.079,0.335,0.057,0.032,36,1
SHOP166,2023-01,781133,734992,113275,14.1,56,0.002,,0.197,0.114,1,0
SHOP166,2023-02,561692,462486,87513,16.0,45,0.115,0.271,0.29,0.104,2,0
SHOP166,2023-03,776949,597698,102391,14.9,47,0.111,0.228,0.292,0.126,3,0
SHOP166,2023-04,823395,308136,56569,13.9,53,0.104,0.105,0.337,0.129,4,0
SHOP166,2023-05,510419,409673,109932,21.4,51,0.013,0.245,0.15,0.064,5,1
SHOP166,2023-06,659389,583905,128307,18.0,52,0.094,0.282,0.183,0.131,6,0
SHOP166,2023-07,425555,351424,81196,18.3,43,0.106,0.163,0.18,0.047,7,1
SHOP166,2023-08,622371,581471,131718,18.8,61,0.071,0.265,0.149,0.079,8,1
SHOP166,2023-09,566953,454189,99650,17.9,53,0.139,0.266,0.21,0.061,9,0
SHOP166,2023-10,537723,471342,107062,16.5,66,0.214,0.248,0.098,0.007,10,0
SHOP166,2023-11,628549,601235,92025,13.1,53,0.11,0.246,0.168,0.069,11,1
SHOP166,2023-12,655914,628567,108200,13.9,45,0.065,0.295,0.206,0.044,12,1
SHOP166,2024-01,771370,658363,94764,10.6,54,0.099,,0.169,0.108,13,1
SHOP166,2024-02,627625,537717,99412,14.3,52,0.057,0.294,0.185,0.079,14,1
SHOP166,2024-03,444490,394197,88452,17.3,60,0.162,0.267,0.123,0.076,15,1
SHOP166,2024-04,506254,443842,77971,14.5,60,0.114,0.229,0.193,0.093,16,1
SHOP166,2024-05,700681,525744,113678,18.0,59,0.132,0.199,0.281,0.088,17,0
SHOP166,2024-06,638371,571205,66044,13.5,52,0.107,0.201,0.141,0.05,18,1
SHOP166,2024-07,602535,527950,92382,14.7,58,0.107,0.328,0.203,0.066,19,1
SHOP166,2024-08,661504,570830,120227,17.5,50,0.125,0.329,0.195,0.145,20,1
SHOP166,2024-09,559325,521581,57882,9.7,52,0.026,0.295,0.175,0.074,21,1
SHOP166,2024-10,645845,524337,93192,13.4,46,0.109,0.187,0.173,0.088,22,0
SHOP166,2024-11,562225,495402,88010,16.6,53,0.086,0.211,0.212,0.099,23,1
SHOP166,2024-12,781086,577057,147123,18.6,56,0.038,0.221,0.173,0.119,24,1
SHOP166,2025-01,643772,517118,75423,13.9,52,0.098,0.209,0.164,0.099,25,1
SHOP166,2025-02,531122,478033,49481,9.5,39,0.069,0.17,0.221,0.033,26,1
SHOP166,2025-03,522503,434050,115232,21.5,56,0.137,0.26,0.187,0.094,27,1
SHOP166,2025-04,584242,477805,101456,16.7,52,0.121,0.223,0.239,0.089,28,1
SHOP166,2025-05,694282,614470,127140,17.3,46,0.047,0.29,0.166,0.088,29,1
SHOP166,2025-06,856259,739793,135294,16.2,53,0.089,0.313,0.246,0.075,30,1
SHOP166,2025-07,476243,395483,77431,15.8,46,0.09,0.219,0.228,0.024,31,1
SHOP166,2025-08,759931,607619,104337,15.3,45,0.145,0.207,0.173,0.085,32,1
SHOP166,2025-09,654013,606655,85286,12.3,64,0.077,0.227,0.181,0.07,33,1
SHOP166,2025-10,798330,718331,120385,15.5,53,0.144,0.219,0.153,0.058,34,1
SHOP166,2025-11,784616,651887,79539,9.2,53,0.131,,0.26,0.109,35,1
SHOP166,2025-12,670348,489326,118032,17.2,53,0.157,0.199,0.184,0.026,36,1
SHOP167,2023-01,499840,408396,84820,19.2,34,0.124,0.28,0.18,0.072,1,0
SHOP167,2023-02,441643,389556,93244,19.3,42,0.08,0.269,0.144,0.039,2,1
SHOP167,2023-03,505086,444071,103238,20.8,25,0.08,0.397,0.093,0.037,3,1
SHOP167,2023-04,404875,352671,92029,23.3,28,0.056,0.335,0.145,0.054,4,1
SHOP167,2023-05,418410,327270,88434,19.9,34,0.0,0.312,0.134,0.073,5,1
SHOP167,2023-06,483087,412837,81802,16.2,32,0.116,0.26,0.141,0.048,6,0
SHOP167,2023-07,502441,491877,117285,19.9,40,0.032,0.419,0.09,0.033,7,1
SHOP167,2023-08,535340,417605,79079,16.5,35,0.083,0.481,0.092,0.035,8,1
SHOP167,2023-09,664081,470536,141030,24.7,,0.046,0.358,0.021,0.019,9,1
SHOP167,2023-10,430606,386518,71899,16.3,42,0.051,0.396,0.089,0.071,10,1
SHOP167,2023-11,490449,345918,105431,24.8,,0.0,0.324,0.088,0.0,11,1
SHOP167,2023-12,440788,365822,70181,15.9,31,0.0,0.297,0.059,0.038,12,1
SHOP167,2024-01,551168,441836,99024,18.0,25,0.02,0.307,0.102,0.026,13,1
SHOP167,2024-02,510487,374666,120076,24.9,,0.124,0.403,0.221,0.056,14,1
SHOP167,2024-03,524260,448299,86449,18.6,34,0.08,,0.123,0.069,15,1
SHOP167,2024-04,495821,413426,85298,16.7,42,0.106,0.371,0.086,0.064,16,1
SHOP167,2024-05,625036,456265,106788,18.1,38,0.186,0.301,0.122,0.092,17,1
SHOP167,2024-06,572703,413956,100119,19.0,43,0.028,0.317,0.128,0.09,18,1
SHOP167,2024-07,462420,395236,74984,17.8,26,0.018,0.292,0.081,0.075,19,1
SHOP167,2024-08,468467,387419,93234,20.6,39,0.048,0.383,0.081,0.046,20,1
SHOP167,2024-09,513712,366799,92381,19.1,43,0.038,0.348,0.049,0.018,21,1
SHOP167,2024-10,534245,385590,80930,14.4,43,0.143,0.381,0.021,0.046,22,1
SHOP167,2024-11,436831,358611,74561,16.7,34,0.054,0.333,0.12,0.05,23,1
SHOP167,2024-12,568613,445764,88397,16.9,40,0.104,0.32,,0.045,24,1
SHOP167,2025-01,474131,376360,101198,20.7,42,0.115,0.378,0.096,0.088,25,0
SHOP167,2025-02,425103,456563,69256,14.3,39,0.026,0.444,0.126,0.018,26,1
SHOP167,2025-03,494278,425875,101256,20.1,42,0.079,0.235,0.059,0.078,27,1
SHOP167,2025-04,510837,395094,75851,16.1,45,0.135,0.282,0.201,0.036,28,1
SHOP167,2025-05,669950,507013,119000,18.1,31,0.166,0.36,0.176,0.028,29,1
SHOP167,2025-06,516915,417762,73407,15.6,38,0.127,0.332,0.119,0.083,30,1
SHOP167,2025-07,507204,416487,108100,22.1,39,0.074,0.356,0.2,0.083,31,1
SHOP167,2025-08,372582,316498,94675,22.7,27,0.095,0.283,0.137,0.028,32,1
SHOP167,2025-09,304898,253892,78619,24.2,33,0.05,0.329,0.207,0.066,33,1
SHOP167,2025-10,531411,400073,73395,12.9,39,0.102,0.336,0.124,0.045,34,0
SHOP167,2025-11,448281,352618,76601,16.9,42,0.034,,0.08,0.027,35,1
SHOP167,2025-12,559456,435851,109797,20.2,39,0.134,0.274,0.221,0.071,36,1
SHOP168,2023-01,930451,857453,108314,12.6,68,0.092,0.304,0.212,0.084,1,1
SHOP168,2023-02,2043744,554461,103480,15.9,56,0.169,0.208,0.183,0.079,2,0
SHOP168,2023-03,738958,658734,112451,14.4,59,0.19,0.225,0.244,0.089,3,0
SHOP168,2023-04,720963,605861,95144,12.1,77,0.066,0.232,0.136,0.072,4,0
SHOP168,2023-05,869895,709060,152239,17.5,88,0.178,0.293,0.175,0.013,5,0
SHOP168,2023-06,934013,848491,74489,8.2,67,0.165,0.306,0.215,0.071,6,0
SHOP168,2023-07,879670,676152,119827,14.9,71,0.151,0.19,0.204,0.089,7,0
SHOP168,2023-08,647996,516875,138295,18.9,50,0.158,0.336,0.191,0.126,8,0
SHOP168,2023-09,916285,765504,162393,15.2,73,0.18,0.096,0.278,0.059,9,0
SHOP168,2023-10,1124401,1061331,206668,16.3,76,0.143,0.24,0.151,0.087,10,1
SHOP168,2023-11,891569,734241,122141,14.0,65,0.179,0.147,0.129,0.075,11,0
SHOP168,2023-12,1142910,901739,161898,14.6,68,0.062,0.286,0.255,0.041,12,0
SHOP168,2024-01,948455,887415,170312,15.6,76,0.06,0.147,0.354,0.122,13,0
SHOP168,2024-02,897253,805901,165378,17.5,63,0.128,0.19,0.207,0.074,14,0
SHOP168,2024-03,654842,554884,79068,13.6,76,0.12,0.143,0.353,0.176,15,0
SHOP168,2024-04,766007,767705,103086,11.1,79,0.116,0.215,0.202,0.057,16,1
SHOP168,2024-05,839394,688294,192698,17.7,71,0.179,0.17,0.351,0.113,17,0
SHOP168,2024-06,892303,751221,152747,16.8,73,0.085,0.226,0.051,0.023,18,1
SHOP168,2024-07,748388,623090,158260,19.5,58,0.04,0.301,0.262,0.094,19,1
SHOP168,2024-08,979851,855031,118327,11.5,52,0.153,0.171,0.286,0.125,20,0
SHOP168,2024-09,703367,673667,117560,18.2,73,0.139,0.221,0.267,0.097,21,1
SHOP168,2024-10,1002480,853472,144111,14.9,67,0.135,0.225,0.116,0.077,22,1
SHOP168,2024-11,1110726,929407,178366,15.4,61,0.046,0.149,0.169,0.06,23,1
SHOP168,2024-12,724243,521753,108496,15.0,67,0.121,0.288,0.144,0.063,24,1
SHOP168,2025-01,961536,763278,160695,17.8,58,0.108,0.302,0.154,0.131,25,1
SHOP168,2025-02,892737,915786,116221,12.4,75,0.206,0.187,0.202,0.052,26,0
SHOP168,2025-03,879759,819163,99172,10.4,57,0.106,0.279,0.251,0.074,27,1
SHOP168,2025-04,774892,683694,123756,16.3,72,0.143,0.199,0.237,0.137,28,1
SHOP168,2025-05,528964,381308,107145,19.3,72,0.124,0.241,0.222,0.024,29,1
SHOP168,2025-06,911082,841049,144727,14.2,72,0.17,0.278,0.212,0.032,30,1
SHOP168,2025-07,831614,805911,114786,12.0,69,0.073,0.17,0.247,0.074,31,1
SHOP168,2025-08,669755,539357,147779,17.9,68,0.154,0.206,0.188,0.043,32,0
SHOP168,2025-09,667521,586430,62244,8.8,78,0.206,0.139,0.193,0.067,33,1
SHOP168,2025-10,739979,647818,70049,9.9,68,0.119,0.309,0.199,0.122,34,1
SHOP168,2025-11,782835,711672,141751,17.1,62,0.113,0.282,0.197,0.128,35,1
SHOP168,2025-12,758768,610914,115623,14.3,73,0.115,0.391,0.24,0.082,36,1
SHOP169,2023-01,357643,263025,67000,19.0,29,0.127,0.251,0.173,0.108,1,0
SHOP169,2023-02,320705,244987,59418,19.8,32,0.013,0.294,0.231,0.047,2,0
SHOP169,2023-03,428728,313737,96846,23.4,38,0.093,0.331,0.17,0.051,3,1
SHOP169,2023-04,296442,260921,57796,18.4,47,0.133,0.305,0.129,0.045,4,0
SHOP169,2023-05,474758,357345,84456,17.5,40,0.162,0.189,0.238,0.066,5,0
SHOP169,2023-06,334453,281676,50773,15.1,25,0.121,0.252,0.183,0.082,6,0
SHOP169,2023-07,445406,340130,81454,18.4,36,0.135,0.26,0.088,0.092,7,0
SHOP169,2023-08,405034,343021,66924,17.4,33,0.093,0.253,0.215,0.047,8,0
SHOP169,2023-09,389966,360206,46584,10.5,26,0.17,0.29,0.206,0.018,9,0
SHOP169,2023-10,321570,274155,55342,16.3,34,0.093,0.197,0.167,0.077,10,1
SHOP169,2023-11,294203,234273,41274,13.4,31,0.093,0.245,0.193,0.072,11,1
SHOP169,2023-12,419232,340900,77011,20.3,41,0.2,0.176,0.16,0.098,12,0
SHOP169,2024-01,420841,338502,74607,16.4,22,0.127,0.236,0.195,0.04,13,1
SHOP169,2024-02,510872,380021,77344,18.0,33,0.035,0.232,0.13,0.1,14,1
SHOP169,2024-03,370935,334032,53119,13.4,34,0.063,0.327,0.191,0.078,15,1
SHOP169,2024-04,348166,327397,49404,11.9,23,0.086,0.335,0.227,0.018,16,1
SHOP169,2024-05,578847,416179,125749,21.6,14,0.136,0.318,0.203,0.143,17,1
SHOP169,2024-06,558601,468159,121767,18.0,25,0.107,0.29,0.11,0.076,18,0
SHOP169,2024-07,391462,360141,60666,14.8,26,0.05,0.257,0.131,0.034,19,1
SHOP169,2024-08,403087,300236,79750,21.3,25,0.064,0.212,0.063,0.09,20,1
SHOP169,2024-09,422409,346287,61975,15.4,29,0.121,0.26,0.254,0.0,21,1
SHOP169,2024-10,411722,331608,69848,18.2,33,0.129,0.227,0.211,0.125,22,1
SHOP169,2024-11,329370,293782,60755,18.1,20,0.136,0.258,0.226,0.053,23,1
SHOP169,2024-12,389017,331090,46177,13.7,26,0.008,0.193,0.157,0.036,24,1
SHOP169,2025-01,439919,393261,75441,16.0,28,0.041,0.26,0.217,0.069,25,1
SHOP169,2025-02,457697,375865,78956,18.2,24,0.097,0.234,0.216,0.071,26,0
SHOP169,2025-03,356262,297437,65480,20.5,25,0.112,0.277,0.174,0.108,27,1
SHOP169,2025-04,326286,283332,70812,18.5,23,0.163,0.267,0.16,0.046,28,1
SHOP169,2025-05,429008,337974,87943,18.6,27,0.132,0.324,0.155,0.05,29,1
SHOP169,2025-06,310479,260540,43982,15.1,27,0.199,0.265,0.167,0.121,30,1
SHOP169,2025-07,468071,349075,101913,21.3,25,0.114,0.204,0.193,0.056,31,1
SHOP169,2025-08,378831,327410,59739,17.1,29,0.028,0.224,0.075,0.011,32,0
SHOP169,2025-09,418152,326118,92604,19.9,24,0.009,0.274,0.115,0.092,33,1
SHOP169,2025-10,354352,284750,50372,14.9,39,0.047,,0.17,0.108,34,1
SHOP169,2025-11,579868,512933,80898,14.6,26,0.077,0.294,0.071,0.066,35,1
SHOP169,2025-12,479200,450382,69839,14.4,32,0.11,0.172,0.129,0.057,36,1
SHOP170,2023-01,511964,427644,82563,16.9,37,0.026,,0.291,0.047,1,0
SHOP170,2023-02,546525,480048,73745,14.2,36,0.2,0.33,0.311,0.075,2,0
SHOP170,2023-03,610693,498926,101544,18.5,42,0.108,0.261,0.22,0.12,3,0
SHOP170,2023-04,424900,361457,74496,15.9,46,0.007,0.241,0.236,0.092,4,0
SHOP170,2023-05,458405,370699,68037,14.8,42,0.186,0.254,0.243,0.079,5,0
SHOP170,2023-06,553608,419221,95247,17.9,39,0.118,0.291,0.192,0.067,6,0
SHOP170,2023-07,592259,539085,95362,14.7,42,0.138,0.314,0.215,0.13,7,0
SHOP170,2023-08,629503,449568,95366,16.4,44,0.224,0.246,0.201,0.119,8,1
SHOP170,2023-09,286682,271712,60398,18.2,48,0.014,0.213,0.226,0.087,9,0
SHOP170,2023-10,417489,338745,68272,17.8,35,0.075,0.238,0.163,0.104,10,0
SHOP170,2023-11,470922,397158,49695,12.6,54,0.149,0.255,0.14,0.054,11,0
SHOP170,2023-12,545682,477711,84908,16.4,40,0.099,0.238,0.179,0.143,12,0
SHOP170,2024-01,423073,351297,92305,18.5,34,0.124,0.288,0.212,0.043,13,1
SHOP170,2024-02,508434,453775,57054,11.4,35,0.05,0.264,0.208,0.031,14,0
SHOP170,2024-03,627689,498581,116189,19.5,48,0.09,0.309,0.17,0.053,15,1
SHOP170,2024-04,609538,521417,98151,17.3,43,0.155,0.214,0.149,0.046,16,1
SHOP170,2024-05,420059,349583,70714,17.2,46,0.21,0.164,0.202,0.101,17,0
SHOP170,2024-06,546110,416797,87985,18.2,38,0.178,0.289,0.221,0.109,18,1
SHOP170,2024-07,508545,425086,52348,11.9,40,0.124,0.251,0.207,0.059,19,0
SHOP170,2024-08,634576,509921,65821,11.5,30,0.081,,0.232,0.153,20,1
SHOP170,2024-09,711829,572429,104974,16.2,52,0.049,0.272,0.167,0.079,21,1
SHOP170,2024-10,681748,582615,72219,10.4,40,0.124,0.267,0.211,0.063,22,1
SHOP170,2024-11,554139,477724,54626,10.8,42,0.1,0.219,,0.087,23,1
SHOP170,2024-12,565716,424788,87383,16.6,32,0.169,0.224,0.139,0.04,24,1
SHOP170,2025-01,560192,413329,92172,16.5,31,0.098,0.281,0.207,0.089,25,1
SHOP170,2025-02,603825,562510,103866,16.8,46,0.129,0.265,0.139,0.117,26,1
SHOP170,2025-03,703272,573850,105165,15.3,47,0.124,0.188,0.22,0.119,27,1
SHOP170,2025-04,513161,420543,75878,15.0,38,0.094,0.31,0.205,0.024,28,1
SHOP170,2025-05,593084,477545,89660,16.2,37,0.149,0.232,0.058,0.036,29,1
SHOP170,2025-06,673456,548805,93402,15.6,44,0.065,0.267,0.204,0.003,30,0
SHOP170,2025-07,371380,322773,57401,16.0,,0.136,0.246,0.18,0.073,31,1
SHOP170,2025-08,552754,446915,63111,12.3,35,0.028,0.197,0.164,0.127,32,1
SHOP170,2025-09,512663,460800,45834,10.0,42,0.137,0.306,0.151,0.099,33,0
SHOP170,2025-10,2029185,554078,106697,17.3,,0.0,0.298,0.108,0.109,34,1
SHOP170,2025-11,633739,506151,99476,17.2,40,0.085,0.164,0.223,0.103,35,1
SHOP170,2025-12,624461,562780,81369,14.0,42,0.238,0.282,0.173,0.122,36,1
SHOP171,2023-01,210069,173517,43498,19.3,18,0.13,0.301,0.197,0.114,1,0
SHOP171,2023-02,242907,185921,35357,15.0,12,0.154,0.359,0.157,0.093,2,1
SHOP171,2023-03,238215,207187,51891,19.1,27,0.14,0.331,0.126,0.099,3,1
SHOP171,2023-04,224802,169949,45012,20.6,29,0.102,0.197,0.101,0.103,4,0
